"text","labels"
"красивая куртка цвет приятный а светлая оказывается с небольшим зеленоватым оттенком подстежка крепится на пуговки и внутри рукава тоже карманы глубокие но без застёжки на худую девочку свободновата но спасает кулиска","Продукт"
"куртка отличного качества цена сейчас супер","Продукт:Качество,Цена"
"очень красивое платье дочери 7 лет рост около 135 взяли размер 146 ниже колена получилась длина ей комфортно размер 140 был выше колена приятная ткань подклада","Продукт"
"хороший качественный сарафан","Продукт"
"хорошее пальто но сыну понравилось другое","Опыт покупки,Другое"
"футболка классная длинна","Продукт"
"размеру соответствует пальто легкое как пушинка мягкое и теплое до 5 смело можно носить демисезон в орби идеальный  легкий и теплый капюшон удобный молния хорошо застегивается ткань не зажевывается","Опыт покупки"
"влюбилась в это пальто сразу как увиделаэто премонту нас не первая вещь этого бренда качество как всегда на высотепродумано все до мелочейочень теплоеобъясню тем кто не в теметкань да плотная но она не жесткая в ней как в броне ни ветер ни дождь ни по чем несмотря на плотность ткани в ней комфортно бегать прыгать и ползатьпроверено сыном сначала сын тоже сказал она жесткая мы договорились с ним что придём домой еще раз померим и если решишь что некомфортно сдадим обратно но сын потом отказался отдавать эту куртку еще момент для тех кто говорит что в швах нет утеплителя но куртка не растягивается на теле не висит плащом она как бы дутая и эти швы остаются в складках между утеплителемя ж говорю здесь все продумано канадские и финские бренды не применяют натуральный мех наверное тут дело в гапоэтому берите однозначно не пожалеетерост сына 125 примерно худыш куртка размер 128спасибо бренду и вб за замечательную покупку","Продукт,Продукт:Качество,Опыт покупки,Маркетинг и реклама,Возврат и обмен,Коммуникация"
"все нормально но большой обмен на размер меньше","Возврат и обмен"
"классные футболки и на физру и на улицу","Продукт"
"куртка очень классная лёгкая с мембраной взяли на вырост а так разму соответствует","Продукт"
"очень классные сын носит постоянно теперь","Продукт"
"хороший костюм тёплый и лёгкий штаны теплее чем думали нам подходит дочке нравится расцветка очень эффектная","Продукт"
"классные и качество понравилось но очень большие в талии для стройного утяжки не помогли","Продукт,Продукт:Качество,Опыт покупки"
"качество хорошее внучка довольная выписали размер 158 на рост 150 хорошо красиво свободно можно одевать на толстовку","Продукт:Качество"
"качество оч хорошее теплая мои младшие уже испытали и в мороз и в дождь хорошо продуманы манжеты с прорезью для пальца снег не засыпается","Продукт:Качество"
"мягкая тонкая комфортная ребенку понравилась","Продукт"
"хорошая рубашка рукава длинее у зелёной чем у розовой","Продукт"
"классная курткарост 92 села 98 отлично с запасикомтеплая сразу видно","Продукт"
"хороший комбенизон ребёнок доволен","Продукт"
"вы его из чего сделалито запах жуткий сутки на открытом балконе провисел не выветрилось и это надеть на ребёнка нет уж возврат","Возврат и обмен"
"брюки очень классные ребёнок у меня худенький но брючки сели как по нему шили закажу ещё побольше размер пусть лежат","Продукт"
"теплая куртка жаль манжеты и карманы на липучках а не клепках быстро забиваются и не работают и вид удешевляет","Доставка"
"яркое пошив не плохой но на очень или веснузимой в мороз будет холодно","Другое"
"отличная толстовка  сын доволен  смотрится модно очень  она объемная сильно  как бы балахоном  швы по плечу снижены на предплечья  за счёт этого смотрится оверсайз что сейчас в тренде  качество хорошее  внутри очень тёплая  зимний вариант  доставка быстрая  упаковка вся фирменная  очень любим этот брэнд и всем рекомендуем","Продукт,Продукт:Качество,Доставка,Экологичность"
"очень красивый цвет кардигана слоновой кости нам понравился сел отлично размер в размер","Продукт,Опыт покупки"
"качество отличное не подошёл цвет т к брюки оказались в мелкую клетку которую не видно на фото","Продукт:Качество"
"платье очень понравилось по размеру подошло","Опыт покупки"
"яркая качественно","Продукт:Качество"
"хороший сарафан ребёнк довольна ещё не стирали  посмотрим","Продукт"
"качество супер ткань  подклад  отшито аккуратно пришло упаковано даже гладить не нужно красивое приятное","Продукт,Продукт:Качество"
"отличный яркий комбинезон дочьке очень понравился всё удобно тёплый","Продукт,Опыт покупки"
"отличный свитерок сыну очень понравился","Продукт,Опыт покупки"
"качество хорошее маломерит взяли побольше","Продукт:Качество"
"отличная  все запаковано","Продукт"
"модно стильно главное качественно","Продукт,Продукт:Качество"
"классная футболка","Продукт"
"подошла отлично на рост 140 купили 146 рост качество отличное","Продукт:Качество"
"совсем без утепления нужна поддева на весну или осень по качеству уже не та рейма","Продукт:Качество"
"классные джинсы плотные при этом хорошо тянутся запаха никакого неприятного нет имею привычку сразу детские вещи стирать постирала в машинке на режиме джинсы всё ок ребёнка при носке не покрасили игрушка правда не понятно что за зверь но и на фото видно развивает фантазию","Продукт"
"качество хорошее я бы оставила но ребёнок отказался  так как тяжелая в размер  без запаса","Продукт:Качество,Опыт покупки,Возврат и обмен"
"сама по себе очень классная куртка но очень разочаровал тот факт что пришла без одной кнопки оформила заявку на возврат очень надеюсь что одобрят ткуже перезаказала её же очень уж понравилось","Продукт,Опыт покупки,Возврат и обмен"
"пиджак хороший на рост 168 отлично но одно плечо выгоревшее очень жаль возврат","Продукт,Возврат и обмен"
"очень красивая теплая и удобная куртка для занятий спортом зимой в самый раз много кармашков дочка не берет с собой на каток сумку только коньки  денежки телефон ключи перчатки все размещается в 5ти карманах","Коммуникация"
"классная куртка красивая тёплая в размер","Продукт"
"качество хорошее но очень явная полосочка","Продукт:Качество"
"курточка для носки в межсезонье на первый взгляд хорошая но вот синтепон в рукавах на столько неравномерен что один рукав смотрится чуть меньше другого возврат ну и конечно это не оригинальная вещь подделка","Продукт,Возврат и обмен"
"ребёнку понравилось","Опыт покупки"
"пижама подошла идеально по росту качество хорошее спасибо ребенок рад","Продукт:Качество"
"все хорошо швы ровные нитки не торчат","Коммуникация"
"очень стильное и красивое пальто дочь довольна","Продукт"
"нам очень понравился размеру соответствует","Опыт покупки"
"классные советую к покупке","Продукт,Опыт покупки"
"костюм хороший но очень тёплый для поволжья это слишком таких зим у нас уже нет","Продукт"
"большемерят отказ заказали на размер меньше","Опыт покупки,Возврат и обмен"
"костюм теплый хороший размеру соответствует но после первого использования дырень между ног принимать товар по браку отказались","Продукт,Продукт:Качество,Опыт покупки,Возврат и обмен"
"куртка понравилась сын доволен единственное действительно маломерит на рост 152 см куртку заказали 164 см всё подошло","Опыт покупки"
"крутая куртка дочь в восторге и дешевле чем в магазине и это плюс","Цена,Офлайн магазин"
"очень красивое платье дочь в восторге идёт в размер к сожалению пришло с затяжками возврат","Продукт:Качество,Возврат и обмен"
"качество как всегда  спасибо производителю  за стабильность","Продукт:Качество"
"пижама отличная качество на высоте ребенок доволен","Продукт,Продукт:Качество"
"пижама по качеству отличная очень красивая крой ровный но такой рисунок для пижамы  очень жёсткий не приятный","Продукт,Продукт:Качество"
"сначала заказали на размер больше платье было огромным и в длину и в ширину ужасно перезаказала меньше на девочку ростом 130132 размер 134 сел отлично запаса в длину и рукавах особенно нет но зато в ширину нормально не огромное свободное выглядит уже совершенно иначе аккуратно девочка нормального телосложения состав ткани расстраивает за свою цену выкупили за внешний вид ну и ткань тактильно хотя бы приятная воротник отстетивается на пуговицах","Продукт"
"куртка отличная на рост 128см с небольшим запасом в рукавах и ниже спины подошел 134 размер нам достался довольно пушистый мех куртка смотрится очень красиво","Продукт"
"на рост 150 на худого мальчика подошло отлично без подгипа штанин ткань тонкая приятная но на мой взгляд не очень надёжная молния посмотрим сколько выдержит","Опыт покупки"
"качественное стильное но большемерит размера на 2 отказ в пользу другой модели","Продукт,Продукт:Качество,Опыт покупки,Возврат и обмен"
"рубашка плотная оверсайз смотрится стильно подойдёт как для школы так и для повседневной носки","Продукт"
"платье оч красивое на худеньких девочек маломерит на размер очень жалко что не подошло","Опыт покупки"
"хорошая куртка оригинал присмотрела ее еще до нового года в магазине цена была в районе 10ти тысяч сейчас там же около возьми качество хорошее регулярно покупаем куртки это фирмы рекомендую","Продукт,Продукт:Качество,Цена,Офлайн магазин"
"на рост 152 впритык дочке но взяли потому что 158 с огромным подворотни и шире гораздо брючки везде качество понравилось спасибо","Продукт:Качество,Опыт покупки"
"классный комбез доставка быстрая","Продукт,Доставка"
"заказывала на подарок малышу приехала быстро в красивой упаковке по качеству хорошая стирки и активного ребенка переносит с завидной стойкостью","Продукт:Качество,Доставка"
"хорошее качество взяла размер 104 хотя futurino берём 98 и села отлично","Продукт:Качество"
"куртка изумительная возврат по причине того что дочь выбрала другую по цвету чёрную этой же фирмы она тёплая","Возврат и обмен"
"сломан замок не застёгивается а так куртка классная","Продукт"
"отлично сидят  качество хорошее","Продукт:Качество"
"пришли в черных катушках но их мало было не критично можно их убрать легко в талии свободны","Опыт покупки"
"куртка очень классная дочь в полном восторге носит с удовольствием","Продукт"
"классная куртка но мы выбрали другую модельподлиннее но эта тоже очень понравилась берите в размер на вырост не надо есть запас рекомендую","Продукт"
"отличный  качественный  немного большемерит  на 128 взяли 122 и то рукава очень длинный  а так стильный  то что надо","Продукт"
"комбинезон  вообще претензий к товару нет  спасибо производителю за качество практичность и интересные идеи рекомендую к покупке","Продукт,Продукт:Качество"
"куртка отличная тёплая проверено ребёнок не мёрзнет","Продукт"
"красивые брюки хорошего качества","Продукт:Качество"
"маломерит взяла 122 на рост 110 толькотолько с небольшим запасом в рукавах ткань верхняя кажется довольно тонкой и хлипкой карманы без кнопок или молнии и главное шея довольно открытая  носить только с шарфом взяли потому что цена норм и дочке расцветка понравилась","Продукт,Цена"
"ребята почти 5 5 тысяч  качество вашего бренда купила сыну брюки к 1му сентября ребёнок одел два раза после первой стирки при 30 градусах в специальном мешке с минимальными оборотами отжима специальным средством без вредных добавлений пополз шов в талии и что с этим делать у сервиса тут целый квест на возврат и признание брака а брюки по факту на выброс тут и звезду то жалко ставить оставила только за бренд приятную к телу ткань цвет всё приехали брюки скомканные не на вешалке и плюс такая радость нельзя же так вас выбирают за качество вашего бренда","Продукт:Качество,Маркетинг и реклама,Возврат и обмен"
"отличные качественно сшитые брюки для стройной длинноногой девочкиподростка брали на рост 170см от 62 об 90 по бедрам сели идеально по талии чутьчуть великоваты с ремнем всё стало хорошо на рост 170 см брюки не достают до пола на 23 см с ботинками на толстой подошве брюки смотрятся супер ткань плотная и мягкая к покупке рекомендую","Продукт,Продукт:Качество"
"очень довольны курткой качество мне показалось очень хорошее про доставку отдельно напишу очень удивилась когда вечером заказала а утром уже пришла на пункт выдачи спасибо огромное ребенок счастлив","Продукт:Качество,Доставка"
"комбез хороший но для нас очень короткая молния и оказался мал в груди по этому отказ","Продукт,Опыт покупки,Возврат и обмен"
"хорошие брюки классная ткань сыну не подошёл фасон","Продукт"
"комбез тонкий на тёплую осень вида никакого материал на мембрану не похож как суровая тряпка своих денег совершенно не стоит максимум тыщи на 3 с натягом не рекомендую однозначно отказ","Продукт,Опыт покупки,Возврат и обмен"
"прикольная длинная куртка маломерит рост 145ращмер 146 малой перезаказала на 152 но думаю можно ещё больше на худеньких рукава узкие","Продукт"
"отличное качество не сильно тонкие талия на худеньких девочек  резинка достаточно тугая беру для дочки уже вторую пару  она в них просто влюбилась","Продукт:Качество"
"брюки из достаточно плотного приятного материала на рост 158 впору хотелось бы небольшой запас поэтому пришлось вернуть и заказать нс размер больше","Возврат и обмен"
"очень хорошие джинсы но неправильно определила размер отказ","Опыт покупки,Возврат и обмен"
"горловина у курточки узкая с шлемом туго ребенку сама куртка сшита отлично отказалась","Опыт покупки,Возврат и обмен"
"на рост 147 см возраст 10лет взяли размер 152 на вырост качество хорошее комбинезон теплый не промокает подойдет и для полненького ребенка","Продукт:Качество"
"отличная парка холлофайбер теплый капюшон при этом достаточно легкая  на рост 177 взяли размер 176 хорошо сел на толстую худи меряли 182 была очень широкая","Продукт"
"комбинезон отличный пошит хорошо тёплый расцветка симпатичная но нам не подошёл размер вроде наш рост 79см но по длине даже запас а ножки и ручки входят очень туго и это без поддевы возможно просто мы чуть пухляши","Продукт"
"жакет отличный дочери очень понравился классно смотрится с брюкамипалаццо один минус  подклада в рукавах многовато подкладочная ткань торчит из края рукава","Продукт,Опыт покупки"
"ооочень понравилось но ооочень габаритное стройная дочка 167 см ростом утонула рукава как у пьеро плечи велики и повисли в общем это размер 4648 наверное мы решили перезаказать на поменьше на размера два","Продукт,Опыт покупки"
"везде торчат нитки стоимость как за качественную вещь а данной фирме до качества ещё далеко","Продукт:Качество,Цена,Коммуникация"
"это самый классный костюм из всех что были у дочки он теплый комфортный удобный дочка сама одевается липучки на куртке только ребенку сложно расстегнуть они прям цепляются друг к другу намертво брала с запасом чтобы на следующий год еще можно было носить","Продукт,Опыт покупки"
"хорошая парка нитки только торчали не характерно этой фирме носим на протяжении многих лет и осень и зиму качеством довольна ребёнку понравилось вот за качеством швов и за торчащими нитками приглядеть нужно","Продукт:Качество,Опыт покупки"
"куртка отличная но большая вернули перезакажем на рост 122 брала 128 и очень большая нужно брать в размер","Продукт"
"классный но с размером не угадала сделали выбор в пользу другого комбеза рекомендую","Продукт"
"отличное качество 2700р идет в размер  село хорошо не жалею что взяла дочь носит только его б карманы глубокие","Продукт:Качество"
"классная куртка дочке понравилось цвет шикарный","Продукт,Опыт покупки"
"на вид не плохая но она тонкая и наполнителя в районе прострочки нет совсем будто после стирки сбит только по квадратам поэтому отказ","Опыт покупки,Возврат и обмен"
"отличная толстовкаи в желтом и в зелёном цветеспасибо boom","Продукт"
"ужасная куртка материал плохой куртка тонкая не стоит 3900 красная цена 1500","Цена,Другое"
"классный бомбер посмотрим как будет в носке отдельное спасибо за носочки  которые шли в подарок  сын из нескольких бомберов выбрал именно этот","Продукт"
"отличная стильная куртка но нам к сожалению оказалась чуть маловата","Продукт"
"лёгкое красивое молния рабочая не подошла по размеру ребёнок худенький велики рукава и длинна ниже колена перезаказ на размер меньше","Продукт"
"классные джинсы рекомендую","Продукт"
"пришла бывшая в употреблении куртка с кошачьими волосами и дырами которые заметили позже это была моя последняя покупка у этого продавца до этого все вещи у ребегка былм этого бренда","Опыт покупки,Маркетинг и реклама"
"отказ заказала на 152 штаны большие костюм тонкий обидно за ожидание","Опыт покупки,Возврат и обмен"
"кутрка хорошая но не 300 утеплителя у нас куртка 250 утеплителя намного толще и плотнее на худенького свободно прилично дизайн полупальто хороший потому что в полноценном пальто двигаться неудобно","Продукт"
"толстый плотный джинс ткань хорошая синтетики не чувствуется подойдёт на плотных мальчуков на мой взгляд большемерит немного поэтому брать на вырост нет резона нужно брать свой размер  цвет как на фото сшиты очень хорошо рекомендую к покупке","Продукт"
"качество пошива хорошее но быстро вылетела кнопка","Продукт:Качество,Доставка"
"пришло в рваном пакете и грязное но это ерунда по сравнению с тем что это подделка ткань ужасная запас не 6 как у реймы в общем это не оригинал поэтому отказ","Опыт покупки,Возврат и обмен"
"ткань качество пошива  понравились но очень узкая пройма двигаться в куртке не комфортно сковывает движение руками и это при том что брала рр 14 на рост 147 пришлось отказаться","Продукт,Продукт:Качество,Опыт покупки,Возврат и обмен"
"костюм взяли 128 на рост 126  отлично сел с небольшим запасом  костюм очень понравился  рекомендую","Продукт,Опыт покупки"
"качество норм нам подошло идеально","Продукт:Качество,Опыт покупки"
"мягкий классный","Продукт"
"кардиган материал супер приятный к телу модный стильный","Продукт"
"сомнительные чувства по данному комплекту в куртке ходить только в плюсовые температуры в рукавах нет утеплителя очень тонкая курточка в сравнении с брюками поэтому возрат","Продукт"
"хороший комбинезон непромокаемый непродуманный 2 сезона относили но он на осень это точно не зима","Продукт"
"классная куртка  ребёнку очень нравится  до 0 градусов  носил просто на майку даже без кофты  тепло  мы довольны покупкой  но в первый раз не угадали с размером перезаказали на размер меньше и довольны  спасибо","Продукт"
"комбез супер тонкий но тёплый  дочь в восторге спасибо продавцу всё вовремя упаковка не нарушена комбез целый сшит хорошо на рост 154 взяли 158 всё  24 гуляли не замёрзли","Доставка,Экологичность"
"дочке всё понравилось немного большевато ей но на следгод в самый раз качественно сшито красивый меховой воротник взяли потемнее так как поняли что дочка будет сзади забрызгивать его при хотьбе","Продукт,Продукт:Качество,Опыт покупки"
"классный принт очень стильная пижама","Продукт"
"отличный за эти деньги 1000р  супер плотный трикотаж легко гладится я с обратной стороны чтоб не лоснился держит форму идет в размер на 156см взяла размер 158 на 2 года точно хватит","Продукт,Опыт покупки"
"отличный комбез  на ребёнка ростом 108 см взяли 110 комбез с запасом  причём с хорошим  думаю хватит на эту зиму и ещё на 2 подкатали рукава и штаны комбез сидит даже так отлично  как на фото  свободный не в обтяг","Продукт"
"яркие качественно сшитые брючки без начёса но очень большемерят надо однозначно брать на размер меньше","Продукт:Качество"
"нам оказался увы велик а так отличный костюм цвет яркий","Продукт"
"куртка классная дочь в восторге  на рост 152 заказали 164 получилось с небольшим запасом","Продукт"
"на 137 рукава длинные в целом хороший","Продукт"
"блузка очень понравилась хлопок вместо пуговиц кнопки что очень удобно для ребёнка очень красивая и нежная блузочка воротник украшает эффектно смотрится однозначно рекомендую к покупке","Продукт"
"кофточка очень понравилась качество отличное начес небольшой мягкая на рост 162 и ог 89 от 72 размер 158 с хорошим запасом поэтому делаю вывод что большемерит на 12 размера","Продукт:Качество"
"великолепная куртка качество на высоте рекомендую к покупке","Продукт,Продукт:Качество"
"на рост 135 взяла ростовку 134 сел с запасом в рукавах и попу полностью закрывает","Продукт"
"качество джинсы хорошее внутри  на поясе есть регулировочная резинка","Продукт:Качество"
"хорошая по качеству но сыну велика оказалась","Продукт:Качество"
"классная  сдержанная модель качество отличное мы берем всегда рост больше так как ребенок полненький понравилось как сидит но так как она длиннее чем нужно нам важно чтобы молния была двойная и была возможность расстегнуть внизу когда садишься например иначе молния внизу быстро выходит из строя пришлось отказаться","Продукт,Продукт:Качество,Доставка,Опыт покупки,Возврат и обмен"
"брюки пошиты аккуратно  видно качественные  но указан  размер 152 на 1011 лет заказала размер 152  за 1422руб нам на рост 152 оказались очень малы короткие прям поэтому возврат надо нам на 2 размера большена 164 но сейчас они стоят 3248руб это очень дорого для них","Продукт,Цена,Возврат и обмен"
"по качеству претензий нет прочитала отзывы что большемерит заказала в размер запас не нужен нужно чтобы было комфортно носить сейчас оказался совсем впритык если не сказать что мал заказала размер больше мальчик рост 117 размер 116 в притык по длине туловища и рукавов ждём размер 122","Продукт,Продукт:Качество"
"пришёл бомбер с грязными рукавами трикотаж как для футболок оставила потому что дочке понравился","Продукт,Опыт покупки"
"пиджак не плохой но на рост 165  ребенок не полный очень узкий рукава впритык","Продукт,Другое"
"не понравился материал плотная гладкая вискоза будут сильно мяться и они не черные а сероватые на весну фасон понравился наш рост 152","Опыт покупки"
"отличный плащ качество как всегда на высоте","Продукт,Продукт:Качество"
"пришёл испачканный костюм а за это нужно будет ещё заплатить за возврат обратно продавцу подход не понравился","Опыт покупки,Возврат и обмен"
"отличный костюм отличная мембрана высокий полукомбенизон с регулировкой брючин куртка приталенная смотрится отлично на рост 107 см р5 110 сел хорошо с запасом","Продукт"
"пижама очень симпатичная все подошло спасибо","Опыт покупки"
"какойто несуразный мне показался дочка рост 151 рукава короткие и очень широкие","Продукт"
"пришёл совсем не тот свитшот возврат","Возврат и обмен"
"неплохой пиджак но очень широкийна худого ребенка не пойдетмой крупный но все равно пиджак широк может на размер меньше попробуемплечи хорошо в талии широкодлина рукава нормальная за такую цену оставила на вырост","Продукт,Другое"
"комбез хороший  но ребенка понравился более яркий  пришлось отказаться","Продукт,Опыт покупки,Возврат и обмен"
"хороший плащ","Продукт"
"рост 107 см вес 20 кг  110 нам подошло думаю что 116 были бы длинные рукава материал жатка очень лёгкое на лето самое то воздушное а главное не мнется да и цена ниже чем в магазине","Продукт,Опыт покупки,Цена,Офлайн магазин"
"пижама хорошаявзяла 92 98размернам конечно большеватаябольше подходит к 98 размеруно качество хорошеек покупке рекомендуюдоставка быстрая","Продукт,Продукт:Качество,Доставка"
"заказывала 2раза122р и 116ри оба большие дочкерост у нас 117см и худенькаяне пойму на полных девочек пошив можетдочка очень расстроиласьей оно понравилосьно отказ тк огромные","Опыт покупки,Возврат и обмен"
"сама куртка хорошая но мне не понравилось как села на ребенка он худой мерили на теплую толстовку и она оооочень широкая в спине прям пузырь капюшон хороший глубокий и для зимы хотелось бы горлышко повыше конечно просто не наш фасон а так на рост 122 по рукавам и длине носить уже можно","Продукт,Опыт покупки"
"качество и упаковка настоящей рейма тяжеленькое и явно очень тёплое но вот цвет нам не подошёл ну уж очень напоминает форму охраны парков да и не к лицу цвет такой жаль на рост 167 хорошо сел и по рукавам длина хорошая ткань видимо с пропиткой на ощупь как мешковина на первый взгляд кажется что промокнет но у рейма же всегда всё продумано","Продукт,Продукт:Качество,Доставка,Экологичность"
"хороший комбез сшит добротно ребенку как раз и на следующий год хватит для горки и прогулок самое то","Продукт"
"платье понравилось но нам узковато в груди прямо впритык думали решили нужен размер большеплатье пышное нарядное","Опыт покупки"
"комбез хороший но на зиму конечно 160 совсем тонкий полному не взяла  с подделкой конечно норм но на одежду каждый раз в саду неудобно ее надевать","Продукт"
"к сожалению разочарована заказала эти брюки тк они очень похожи на нашу любимую модель reinatec take off и изза положительных отзывов мерить не стали материал который для усиления на коленнях и внизу напоминает мягкую тряпкау грязносинего цвета основной материал чёрного цвета чуть лучше но не намного моё мнение что это либо левак либо какаято дешёвая модель либо  мне случайным образом такие попались  ведь отзывы по ним неплохие качество пошива не могу оценить не стала даже рассматривать правда смутил материал и строчки тканевого треугольника на соединении лямок","Продукт,Продукт:Качество"
"свитер с двойной вязкой очень понравился смотрится хорошо модно и тёплый","Опыт покупки"
"классный лонгслив укороченный","Продукт"
"куртка отличная тёплая и стильная брали 134140 размер соответствует","Продукт"
"куртка понравилась конечно не зима но я искала как раз вариант на холодную осень тёплую зиму максимум 10 с тёплой поддевой плюс мне нужна была светоотражающая реальность оправдала полностью рекомендую поставщику поставьте демисезон 10 и вопросов от клиентов не будет еще маломарит на размер точно так что я угадала с размером исходя из прошлых отзывов","Продукт"
