"text","labels"
"замечательный костюм спасибо за качественный товар","Sentiment_Joy, Sentiment_Positive"
"очень понравился легкий и тёплый рекомендую","Sentiment_Joy, Sentiment_Positive"
"куртка шикарная из всех выбрала именно ее","Sentiment_Positive"
"быстрая доставка куртка классная","Sentiment_Positive"
"хороший выкупила  но так как ребенок особый не так удобно одевать молния не удобна","Sentiment_Positive"
"очень крутые 1010","Sentiment_Positive"
"хорошее качествобрали для танцколлектива для нанесения логотипа","Sentiment_Positive"
"хорошая футболка удлиненная смотрится хорошо дочка взяла","Sentiment_Positive"
"качество хорошее тёплые снаружи хлопок внутри флис на плотного мальчика сели хорошо","Sentiment_Positive"
"отличные качество очень хорошее модные","Sentiment_Positive"
"хорошее не думаю что на холодную зиму правда зависит от активности ребенка на худенькую девочку село отлично","Sentiment_Positive"
"на стройняшек слегка упитанным девочкам роста около 130 см будет тесновато","Sentiment_Disappointment"
"хорошая курточка все прошито все на месте","Sentiment_Positive"
"джинсы супер на худую девочку сели идеально размер соответствует качество тоже отличное плотные","Sentiment_Joy, Sentiment_Positive"
"какие идеальные леггинсы супер по размеру всем советую","Sentiment_Joy, Sentiment_Positive"
"качество хорошее на рост 100 взяла 104 размер оказалось как раз решила оставить не перезаказывать побольше на прохладную погоду  отлично","Sentiment_Positive"
"красивая куртка качество понравилось","Sentiment_Positive"
"куртка классная яркая взяли на 134 рост 164 152 размер оказался вотвот получилось с запасом на два сезона так и планировали","Sentiment_Positive"
"очень хорошего качества и ткань и сам пошив сел как влитой спасибо большое буду искать такие же брюки и юбки","Sentiment_Joy"
"качество супер смотрится красиво нопо мне для зимы не достаточно теплая не толстая однако надо протестировать морозами предпологаю что на теплую зиму пойдет а вот на лютые морозы вряд ли плюс коротковата взяли на межсезонье и теплую зиму","Sentiment_Joy, Sentiment_Positive"
"брюки хорошего качества сшиты хорошо сыну понравились доставка быстрая и отличная цена в магазине дороже в два раза спасибо продавцу","Sentiment_Joy, Sentiment_Positive"
"оказались рукава узковаты и по плечам впритык маломерит немного а вообще пальто хорошее","Sentiment_Positive"
"костюм хороший единственный минус за что снимаю звезду это то что кофта по размеру а штаны большемеры к покупке рекомендую","Sentiment_Joy, Sentiment_Positive"
"двоякое впечатление от куртки вроде бы объмная но в некоторых местах прям нет наполнителя сшита хорошо и конечно нет там ни пуха ни пера 100 синтетика на бирке так и написанно измените описание отказ в пользу другой модели","Sentiment_Positive"
"хорошая рубашка не первый год покупаю в школу рубашки этой фирмы","Sentiment_Positive"
"джинс качественный пошив отличный но на рост ребёнка 128 134 как раз без какого либо запаса если ребёнок вытянится буквально на 12 см будут малы отказ пере закажу на размер больше с надеждой что попа не утонет","Sentiment_Joy, Sentiment_Positive"
"отличный яркий комбинезон дочьке очень понравился всё удобно тёплый","Sentiment_Joy, Sentiment_Positive"
"брала за 4521р классный комбез тёплый не толстый лёгкий ребёнок в  23 не замёрз не промок брала на рост 145 см немного большеват но не заметно ещё и в следующую зиму поносит заказ пришёл быстро упакован был просто в не прочный полиэтилен который в процессе доставки порвался поэтому комбез пришёл немного испачканый но не критично всё влажной тряпочкой стерлось без проблем спасибо производителю","Sentiment_Joy"
"ребёнок счастлив удобные и качество нормальное","Sentiment_Joy, Sentiment_Neutral"
"всё супер комбез хороший  размер подошёл дочка мелкая и худенькая 92 подошёл нам 3 года","Sentiment_Joy, Sentiment_Positive"
"куртка отличная соответствует ожиданию отлично подойдет на весну","Sentiment_Positive"
"куртка качественная по виду очень тёплая но моему ребенку не подошла длинна на рост 156 среднего телосложения примеряли куртку размером 158 и в объёме села хорошо чуть великовата а размером меньше мала была","Sentiment_Positive"
"три звезды только за цвет качество не понравилось не знаю может это мне такая куртка попалась утеплитель не равномерный по подолу толстый в пояснице в 2 раза тоньше сидит тоже странно маломерит топорщится колоколом даже в горнолыжных брюках образуя некое голифе на бедрах в общем не взяла хотя цвет мечта курточка не внушает довериятолько для активного отдыха если стоятьхолодно но она и расчитана на активные занятия спортом для города в большой минус не подходит","Sentiment_Positive"
"комбез не плохой но липучки очень хлипкие на карманах одна липа оторвана","Sentiment_Disappointment"
"отличный качественный комбенизон в мокрую погоду ничего не промокло изнутрихотя гуляли активнокачество на высотецена приятнаяэто 2ая покупка данной фирмы очень довольны тонкий на мебранене сковывает движения тёплыйсуперрекомендую","Sentiment_Joy, Sentiment_Positive"
"куртка замечательная легкая теплая ребенок в 3 в ней не замерз грязь удалятся легко достаточно потереть влажной тряпочкой рекомендую","Sentiment_Joy"
"есть светоотражатели на спине карианы четыре спереди внутри один на сетке другой отлично подойдёт для телефона самсунг вошёл","Sentiment_Positive"
"качественный и приятный телу","Sentiment_Positive"
"брюки понравились","Sentiment_Positive"
"куртка тёплая хорошая","Sentiment_Positive"
"ткань у куртки просвечивает видно наполнитель модель сама по себе неплохая но качество ткани плохое","Sentiment_Disappointment"
"взяли на вырост первые впечатления  отлично посмотрим как будет в носке","Sentiment_Positive"
"модель неплохая качество тоже хорошее но очень широкие плечи за счет этого сидит както несуразно","Sentiment_Positive"
"отличная куртка прям очень понравилась спасибо","Sentiment_Joy, Sentiment_Positive"
"очень хорошее качество всё на месте замки и фурнитура смотрится очень красиво весна осень","Sentiment_Positive"
"на рост 157 и вес 38 выкупили 158 ребёнок в восторге носить можно двумя способами","Sentiment_Joy"
"не подошла модель качество супер","Sentiment_Joy"
"удлинённая куртка сыну почти до колена теплая хороший мех подкладка флис дополнительное тепло","Sentiment_Positive"
"куртка офигенная материал плотный не тонкий точно не промокнет качество 10 из 10 карманы плотные резинка на рукавах резинка на поясе не подтягивается довольно тяжеловатано не критично зимняя же вообщем 100 не замерзнем спасибо продавцу за отличную цену взяла за 2985р","Sentiment_Joy"
"теплая хорошая","Sentiment_Positive"
"очень классное пальто теплое легкое дочь и мы довольны","Sentiment_Positive"
"хороший комбез тёплый нам на рост 125 оказался впритык жаль что в наличии нет больших размеров","Sentiment_Disappointment, Sentiment_Positive"
"отличная блузка качество супер выглядит отлично","Sentiment_Joy, Sentiment_Positive"
"куртка качественная понравилась в размер на мой взгляд широкая жаль что нет утяжки по талии но с полукомбинезоном и кофтой хорошо не поняла зачем кнопки с внутренней стороны","Sentiment_Disappointment, Sentiment_Positive"
"супер беру уже вторую","Sentiment_Joy"
"отличная парка на рост 143 взяли размер 146  села хорошо с небольшим запасом но если брать больше то на ребенка нормального телосложения будет большой широкой не показалась  выглядит стильно  мех на капюшоне дополнительно защищает шею от ветра лицо не щекочет","Sentiment_Positive, Sentiment_Neutral"
"пришло быстро костюм отличный соответствует размерной сетке reima  это отличный бренд","Sentiment_Joy"
"платье красивое но как и писали другие оно очень колется оставила потому что дочке понравилось отдала в ателье решить эту проблему этому платью нужен подклад","Sentiment_Positive"
"куртка классная но тонковата для зимы демисезон","Sentiment_Positive"
"не плохое пальто не тонкое как было написано в комментариях ниже дочке понравилось будем носить","Sentiment_Disappointment, Sentiment_Positive"
"отличная куртка яркая в размер","Sentiment_Positive"
"отличное пальто ткань качественная прошито все идеально очень теплая довольны покупкой однозначно рекомендуем к приобретению тем более с такой скидкой","Sentiment_Positive"
"взяли костюм месяц назад очень понравился одели сегодня первый раз ребёнок побегал и вся куртка в мокрых пятнах по швам очень растроены на фото сильно не видно а на самом деле все швы мыкрые как с вами связаться","Sentiment_Positive"
"перепутан цвет видимо мои синие в коментарии от 6ноября  классные брюки качество исполнения и материала все отлично  но вновь не тот цвет серые вместо синих  исправьте пожалуйста это и у вас будет 2 довольных клиента","Sentiment_Positive"
"отличная по качеству блузка пришла к сожалению вся мятая в равном пакете","Sentiment_Positive"
"всё хорошо быстрая доставка спасибо","Sentiment_Joy, Sentiment_Positive"
"дочке понравилась","Sentiment_Positive"
"покупала дочери ей понравилось рост 162 размер 170 немного оверсайз минус  после стирки швы на рукавах перекосило","Sentiment_Positive"
"отлично сыну понравилось","Sentiment_Positive"
"офигенная ярко синяя зимняя куртка модель новая интересная выбирали из трёх более дорогих курток дочка эту одела и сразу сказала берём много функциональных карманов мех нормальный не облезлый причешите спичинкой выньте из швов и будет вам счастье конечно не натуральный плюс принт с любимыми котиками спасибо огроменное на рост 132 взяли 140 больше не надо а то будет как попандопало очень хорошо на два года точно хватит","Sentiment_Joy, Sentiment_Positive"
"кофта идёт в размер хорошо апакованапришла очень быстро всем рекомендую","Sentiment_Joy, Sentiment_Positive"
"офигенная куртка качество супер спасибо продавцу соответствует размеру лёгкая","Sentiment_Joy"
"дочери очень понравилось хотела именно такое ткань тонковата не слишком сильно мнется носит в школу в том числе","Sentiment_Positive"
"пиджак очень хороший сыну подошёл мы взяли чуть больше размер","Sentiment_Positive"
"отличные за эту цену штаны тёплые качество пошива оставляет желать лучшего но модель мне очень понравилась посмотрим как будут в носке","Sentiment_Disappointment, Sentiment_Positive"
"отличные брючки подошли на плотного мальчика сидят хорошо тёплые и удобные","Sentiment_Positive"
"качественные лёгкие очень понравилось дочка худенькая рост 143 подошли отлично","Sentiment_Positive"
"куртка хорошая размер подошёл нареканий нет","Sentiment_Positive"
"штаны с браком ода штанина короче другой  ещё и пошита криво бээээээ","Sentiment_Negative"
"качество хорошее  на весну до 10  160гр утеплитель большемерит как и вся рейна на рост 111 110 подошёл отлично  есть не большой запас хватит на два сезона цвет красивый яркий доставка во время  товар упакован не грязный  не ношен","Sentiment_Positive"
"хорошее качество приятная ткань фасон подходящий для школы","Sentiment_Positive"
"отличная парка на рост 144 тёплая мягкая качественная удобная по рукавам запас внутри мягкий плюш очень довольны","Sentiment_Positive"
"отличный костюм дети в восторгетеплый идёт в размер","Sentiment_Joy"
"пока всё нравится современная вроде бы тёплая на 155 см заказали 170 свободно но дочери понравилась","Sentiment_Positive"
"хорошее платье но нам оказалось большое рост 158вещи покупаю 44 размер","Sentiment_Positive"
"штаны супер именно то что искали","Sentiment_Joy"
"хорошие колготки тонковаты немного для сада нормально заказывала 116128 но в упаковке попался другой размер немного больше не страшно на вырост покупкой довольна буду заказывать ещё","Sentiment_Neutral"
"купили сыну  муж тоже такую захотел куртка отличная мои мужчины влюбились","Sentiment_Positive"
"классная пижамкаяркая теплая  всё как в описании","Sentiment_Positive"
"качество отличное широкие то что надо для хип хопа","Sentiment_Positive"
"комбез просто бомба  за такую цену  качественный комбинезон теплый  это подарок  все резиночки  все замочки  все как надо  в 20 тестили под термобелье  норм  размер взяли специально чуть с запасом на следующий сезон чтобы хватило   наш рост 125 а размер 128 это  но думаю он и на 128 будет чуть с запасом  что классно  подвернули прилично  но выглядит хорошо я в восторге","Sentiment_Joy, Sentiment_Positive"
"комбенизон не плохой но нам не понравился подкладка не флисовый а болонь изза этого отказ взяли другую фирму","Sentiment_Disappointment, Sentiment_Positive, Sentiment_Negative"
"очень качественная  идет в размер  все супер","Sentiment_Joy"
"классные и качество понравилось но очень большие в талии для стройного утяжки не помогли","Sentiment_Positive"
"брюки супер сидят отлично","Sentiment_Joy, Sentiment_Positive"
"отличные брюки на девочку 117 ростом с запасов 2 см но вернули цвет прям настолько темно синий ближе к черному не подходит к жилетке и дакету этой же марки перезаказала на синие","Sentiment_Positive"
"обычная детская жилетка спасибо за скидку взяли чуть больше своего роста  сезон осеньвесна единственное  ткань будет промокать под дождём  поэтому 4","Sentiment_Joy"
"фасон рубашки хороший вышивка классная но смущают кнопки надо очень аккуратно расстëгивать так и норовят отлететь с тонкой ткани и очень тугие поэтому дочь выбрала другую с простыми пуговками","Sentiment_Positive"
"джинсы супер дочка в восторге","Sentiment_Joy"
"платье сильно большемерит еще смутила его длина данная модель предполагает мини но оно до колен или даже ниже колен поэтому смотрится не так выгодно но идея прекрасная очень жаль что не подошло","Sentiment_Disappointment"
"пальто не разочаровало всё как заявлено я бы и сама такое поносила да узковато в плечах дочь 160  я заметила что 164 в орби маломерит заказала 170 и непрогадала","Sentiment_Disappointment"
"куртка отличного качества возврат сын выбрал куртку другого цвета","Sentiment_Positive"
"хорошая качественная куртка","Sentiment_Positive"
"здравствуйтедочке костюм понравился тёплый для сибири главное что ей нравится","Sentiment_Positive"
"отличный плотный думаю будет тепло на стройных деток правда немного узковаты рукава выбор в пользу другого","Sentiment_Joy"
"хороший качественный товар пришёл вовремя дочинька довольна","Sentiment_Positive"
"супер свитер по качеству очень понравился","Sentiment_Joy, Sentiment_Positive"
"отличная теплая куртка идет в размер яркая","Sentiment_Positive"
"не знаю как будут в носке но первое впечатление очень положительное цена со скидкой отличная на стандартную фигуру джинсы сели хорошо для ребят с полными ногами возможно и будет не комфортно не поняла плохих отзывов идут размер в размер  на фото рост 126 см стильные удобные теплые","Sentiment_Positive"
"отличная идет в размер тоненькая как раз для сна","Sentiment_Positive"
"легенькая куртка на весну  сшита хорошо  без брака  в носке не скажу  купили на сл сезон  но да 1200 без копеек в нынешними ценами это прям отличная куртка  в люксовых брендах хуже качеством на первый взгляд приходит  для школы таскать портфель на плечах сойдёт","Sentiment_Positive, Sentiment_Negative"
"отказ не подошел размер качество хорошее","Sentiment_Positive"
"прекрасная парка сидит хорошо на сын ростом 122 см взяли 128 к весне чуть подрастет еще будет огонь хотя и сейчас не смотрится огромной очень удобная утяжка рукава на капюшоне немного торчала нитка но не критично","Sentiment_Joy, Sentiment_Positive"
"ребёнку понравился кардиган","Sentiment_Positive"
"классная и качество отличное","Sentiment_Positive"
"крутая ребёнок доволен","Sentiment_Joy"
"рекомендую  утеплённые удобные джинсы  в садик самое то","Sentiment_Joy"
"очень хорошая качественная куртка за приемлемую цену довольны покупкой","Sentiment_Positive"
"классная куртка  ребёнок сразу влюбился в нее и не захотел снимать пошив хороший толстая аккуратная ребёнок ростом 117 см села хорошо может и на следующий год хватит удобная и тёплая то что надо для северной зимы спасибо","Sentiment_Joy, Sentiment_Positive"
"качество хорошее я бы оставила но ребёнок отказался  так как тяжелая в размер  без запаса","Sentiment_Positive"
"классная  легкая и теплая  удлиненная как парка  материалы дышащие  размеру соответствует","Sentiment_Positive"
"мерили юбку очень понравилась взяла но в пункте выдачи перепутали упаковку пришлось вернуть сейчас пришла др юбка др по виду длине и материал другой резинка с одной стороны с др нет резинка и не ровная строчка фото прикладывающие снова делаю платный возврат прекрасно просто","Sentiment_Positive"
"сразу скажу что пальто явно не до 20 сильно шуршит запах просто сшиб с ног когда открыли но за сутки на балконе выветрился не стала бы покупать но ребенок вцепился поэтому взяла в принципе ценакачество дома решила затянуть на талии внутреннюю резинку и стало безумно интересно что это вопрос адресован производителю фото прилагаю","Sentiment_Neutral"
"отличная куртка orby как всегда все делает красиво идёт в размер","Sentiment_Positive"
"взяла для себя хлопок 96 процентов сидит отлично","Sentiment_Positive"
"добрый день костюм очень понравился дочке к покупке рекомендую к сожелению нет листовки для заказа шапочки как быть хотелось бы тоже бирюзовую","Sentiment_Joy, Sentiment_Positive"
"куртка отличная но пришла с порезом около кармана буду перезаказывать потому что понравилась на рост 142 размер 146 великоват но ничего подрастём и будет супер","Sentiment_Joy, Sentiment_Positive"
"хороший сарафан дочери понравился","Sentiment_Positive"
"хорошая осенне весенняя куртка","Sentiment_Positive"
"брюки понравились тонкая ткань как раз на раннюю осень","Sentiment_Positive"
"блузка упакована фабрично но на товаре пятна зачем отправлять залежалый товар даже открывать не стала тратить время покупателя а также свое время вы хоть немного смотрите в каком виде вещь очень не приятно","Sentiment_Joy"
"джинсы шикарные качественные стильные сын в восторге","Sentiment_Joy"
"пальто шикарное  очень тёплое не такое длинное как на фото не промокает  вода идёт в размер шея хорошо закрыта  можно носить без шарфа талия затягивается  регулируется длина  так же подтягивается длина рукава удобный широкий капюшон  можно застегнуть если ветер","Sentiment_Positive"
"хороший комбинезон размеру соответствуетзаберал сын подросток не проверил на пвз выкупили очень расстроились дома пришел с пятном от маркера на груди в рваном пакете перемотанном скотчем несколько раз это скорее вопрос к складу перезакажу надеюсь в пункте выдачи примут возврат","Sentiment_Positive, Sentiment_Neutral"
"отличные джинсы качество на высоте","Sentiment_Positive"
"курточка великолепная ребёнку очень понравилась по толщина отличная не знаю кто писал что тонкая это если уже совсем на севере наверное у меня ребёнок очень подвижный нам даже толстовата на рост 135  взяла рост 146 большевата но на две зимы хотя бы хватит не утонул он в ней очень рекомендую","Sentiment_Joy, Sentiment_Positive"
"куртка супер на рост 116 идеально подошёл размер 122 немного маломерит качество самой куртки на высоте принт супер немаркая по толщине у нас есть аналогичнаярейма ребёнок в ней ни разу не замёрз что касается температурного режима думаю с хорошим бельём 15 выдержит для кубанской зимы самое то","Sentiment_Joy"
"супер парка цвет ярче","Sentiment_Joy"
"хорошая куртка но соглашусь большемерит на размер точно если не на два но все же оставили будем носить в следующем году","Sentiment_Positive"
"пришёл целый без зацепок мягкий и удобный  дочери понравился","Sentiment_Positive"
"лучшие футболки которые я покупала 100 рекомендую","Sentiment_Joy"
"куртка по качеству хорошая возврат","Sentiment_Positive"
"соответствует размеру но нам не подошла по объёму на худенького мальчика подойдёт швы были все ровные аккуратные отличная куртка","Sentiment_Positive"
"на стройного мальчика ростом 140 см сели хорошо с запасом по длине и не падают без ремня нам с сыном понравились тёплые","Sentiment_Positive"
"убойнейшийвзяла одному из сыновей такой и жалею что только одномувсе в нем замечательногорло не давит капюшон подворачивается  на змейке к тому жена бретелях чтобы снимать в помещении верхнюю частьпрям советую","Sentiment_Joy, Sentiment_Positive"
"джинсы мне очень понравились заказывала размер 152 лёгкие и удобные","Sentiment_Positive"
"отличный вариант берём для школы на плотного мальчика","Sentiment_Joy"
"качество хорошее ткань плотная великовата на 122р в рукавах длинные но можно подогнуть","Sentiment_Positive"
"классный комбинезон но взяли другой расцветки этой же фирмы спасибо","Sentiment_Joy"
"спасибо за куртку  сшита хорошосела отличноодно но когда куртку вынули из пакета расстегнули вылетели собачки как то не надежно стоят на месте может я чего то не понимаюсыну куртка понравилась как и всем нам","Sentiment_Joy, Sentiment_Positive"
"мягкий свитерок дырок не обнаружено дочери понравился","Sentiment_Positive"
"брала ни как пижаму а повседневку материал понравился и качество тоже на рост 95 см размер 98104 оказался в пору кофта большевата лосины с крошечным запасом но все равно сидит классно","Sentiment_Positive"
"качество супер уже успела постирать пару раз рисуночки не испортились ткан не села буду брать еще","Sentiment_Joy"
"свитер сказкаочень красивый и качественный","Sentiment_Positive"
"понравились на среднее телосложение сидят свободно с ремнём отлично сын после носки сказал самые удобные по длине 164 на 164 впритык без запаса может модель такая","Sentiment_Positive"
"отличная куртка как всегда у reima демисезонный вариант 140 грамм ну или еврозима можно назвать можно на 1 сентября надеть если оно будет таким же холодным как в том году 2239 выбор в пользу другой аналогичной модели по характеристикам исключительно из личных предпочтений","Sentiment_Positive"
"яркий красивый комбинезон удобно что есть лямки и штанины можно подогнуть на липучки если длинные из недостатков ткань не прочная к истиранию за месяц колени побелели и порезы на штанах короткая застежка на капюшоне давит шею ребенок ростом 135 см размер 140 хорошо есть запас по длине","Sentiment_Positive"
"хорошие брюки дочь довольна на 145рост взяли 152р сели хорошо но нужно укорачивать длинноваты мерели 146р не очень сидели в попе как будто маловаты дочь стройная","Sentiment_Positive"
"отличное зимнее пальто плотная верхняя ткань куча карманов на 8 летнюю девочку ростом около 130 взяли размер 128 но это все индивидуально советую брать два пограничных размера так как разные модели курток премонт одного размера очень отличаются","Sentiment_Positive"
"подошли сыну спасибо","Sentiment_Joy"
"платье очень понравилось дочке цвет красивый советую продавца качество хорошее единственно маломерит но доска решила взять покороче","Sentiment_Positive"
"ношу 4244 заказала 44 тк 42го не было уже на мой взгляд великоват грудь нужна побольше буду отказываться качество пошива хорошее к нему брала юбку 44го из той же коллекции она без подкладки кстати","Sentiment_Positive"
"пришел исписанный черным перманентным маркером поэтому возврат пуховик очень хороший буду писать в тех поддержку чтоб не требовали деньги за возврат","Sentiment_Positive"
"классная куртка подошло все в размер","Sentiment_Positive"
"мне понравились вернула т як на очень худого очень велики думаю на крупных деток идут а вот на рост 160 они хорошо","Sentiment_Positive"
"заказала комбинезон в конце ноября  сначала очень понравился  но буквально через несколько дней носки  стали расходится швы на штанинах  с карманов стало облазить светоотражающие элементы  причём ребёнок его носил только в школу  через месяц носки стала истираться ткань  боюсь до конца зимы так и не доносит очень расстроена","Sentiment_Positive"
"классные джинсы дочь в восторге","Sentiment_Joy"
"отличная куртка на осень","Sentiment_Positive"
"взяли брюки на возраст 78 лет одела на ребенка 7 лет они прям ооочень длинные а в талии хорошо и надела на ребенка 8 лет в талии ооочень узкие но длина как раз так и не поняла на какого ребенка эти брюки и поэтому сделала возврат","Sentiment_Positive"
"великолепно  и в пир и в мир спасибо рекомендую","Sentiment_Joy"
"супер и как всегда немного большемерит","Sentiment_Joy"
"комбинезон отличный но сделала выбор в пользу костюма","Sentiment_Joy"
"не подошел а так отличное","Sentiment_Positive"
"брала весной еще эту куртку пришла с небольшим порезом внизу спинки заметила только дома но она мне понравилась что решила все таки оставитьзаклеила детской наклейкой а кто и где порезал случайно  тому бог судья обидно то что промолчали и не предупредили а так куртка хорошая теплая и красивая на тот момент оставался только горчичный цвет темносинего уже не было в наличии","Sentiment_Positive"
"супер рекомендую к покупке","Sentiment_Joy"
"сын отходил в прошлом году всю зиму в костюме этой фирмы решити купить и дочке еаряды по душе спасибо","Sentiment_Joy"
"брюки симпатичные брала себе для дома на рост 164 вес 51 кг сели хорошо достаточно свободные минус в том что ткань чутьчуть просвечивает после стирки не изменились","Sentiment_Positive"
"как всегда все супер","Sentiment_Joy"
"шикарная взяла дочке обе в восторге","Sentiment_Joy"
"классная куртка просто супер долго не могла определиться какого цвета взять черную или синюю но ребёнок остановился на чёрной спасибо за отличный товар","Sentiment_Joy, Sentiment_Positive"
"очень красивая юбка качество отличное","Sentiment_Positive"
"куртка хорошая но отказ в пользу другой модели","Sentiment_Positive"
"классная блузка дочь носит с удовольствием","Sentiment_Positive"
"брюки огонь на хорошую фигуру идеально сели дочь в восторге","Sentiment_Joy"
"шикарная рубашка плотная не светится крой удобный на девочку 148 размер 158 сел идиально с оверсайз в меру продовец прочёл мысли на расстоянии при заказе смущал карман но все ровно заказали  так как моделька супер но нам пришла блузка без карманаошибка но я ей рада спасибо производителю","Sentiment_Joy"
"штаны очень хорошего качества большемерят на размер все продумано каждая мелочь учтена ребенку комфортно материал оч хороший уплотнения на самых истираемых местах рекомендую","Sentiment_Joy, Sentiment_Positive"
"отсутствовал капюшон здесь вопрос уже к доставке а не к производителю комбинезон перезаказала","Sentiment_Neutral"
"очень понравился жакет ткань приятная плотная чуть большемерит поэтому стоит брать размер в размер","Sentiment_Positive"
"если честно я не поняла почему столько негативных отзывов куртка в чёрном цвете хорошего качества и смотрится дорого набита синтепоном хорошо где то он немного колом стоит но его распределить легкоза такие деньги это супер вариант в общем не поняла толком за что ругают тут эту куртку мне все понравилось начитавшись отзывов я думала качество будет хуже","Sentiment_Joy, Sentiment_Positive"
"да классный но рукава длинные отдала в ателье укоротить на мальчика 7 лет 128р сел отлично","Sentiment_Positive"
"чудесный комбинезон ребенок выбрал его","Sentiment_Positive"
"шорты отличные но не на крупного ребенканам малы возврат к сожалению","Sentiment_Positive"
"блузка хорошая для школы в самый раз воротник немного поднимается и грубоват но думаю после стирки глажки будет нормально девочка ростом 130см и вес 30 кг размер 140 оказался отличным в меру свободная думаю размер 146 сидел бы тоже хорошо","Sentiment_Positive, Sentiment_Neutral"
