"text","labels"
"платье классное размер соответствует нам немножко не подошло по ширине худенькие поэтому возврат но понравилось к покупке однозначно рекомендую","Послепродажное обслуживание"
"платье очень красивое но брак драный подьюбник было обидно так ещё и 75р удержали за возврат бракованного товара","Послепродажное обслуживание"
"укороченный фасон кроме того необработанный низ","Чат-бот"
"отличный костюм но нам очень большой нужно было заказывать на размер меньше","Онлайн покупка"
"заказывала две блузки разного размера обе пришли смятые в комок в рваных пакетах да ещё и одна из блузок вобще совершенно другая и не того размера вторую оставила конечно но вот честно даже смотреть было не приятно на них не за бесплатно же берём","Онлайн покупка"
"замечательный бомбер если бы ещё можно было заказывать логотип школы то прям цены бы ему не было","Онлайн покупка"
"маломерит дочь носит 158 начиталась отзывов заказала 170 оказалась мала производитель пересмотрите размерную сетку ткань приятная","Онлайн покупка"
"пальто отличное но на стройных детей и проймы узковаты на рост 135 заказала 140 думала что с запасом в 2 размера как раньше было с одеждой этой фирмы но оказалось впритык по ширине длина нормально наверно перезакажем побольше","Онлайн покупка"
"на рост мальчика 125 см размер 128 оказался велик сильно очень широкие брюки регулировки объёма пояса как такогвой нет прям на упитанного плотного ребенка из за этого возврат в целом костюм красивый качественный цвет благородный ткань тонкая летняя на ощупь приятная","Послепродажное обслуживание"
"думаю что цена очень завышена на фото смотрится гораздо теплее и толще в капюшоне есть подклад это плюс такой же подклад не помешал бы и в кофте уж очень синтетическая и тонкая изнаночная сторона причем уже катышки изнутри мех не густой за эту цену ожидала лучше доверилась фирме раньше никогда не подводил этот производитель одежды выкупила ребенку на новый год так глядя на фото она именно ее захотела увидев в магазине покупать бы за такую цену не стала посмотрим как будет в носке на холодную зиму точно не подойдёт максимум одеть прохладным вечерком как будет после стирки даже боюсь представить уж очень она тонкая и ткань тянется во все стороны был бы подклад как в капюшоне было бы гораздо надёжнее","Офлайн покупка"
"джинсы очень хорошие но на стройного парня 48 кг велики к сожалению возврат","Послепродажное обслуживание"
"хороший комплект куртка тёплая размеру соответствует даже есть запасштаны немного тоньше чем куртка по длине есть хороший запас а вот в талии ребёнку к сожалению оказались узкими поэтому возврат","Послепродажное обслуживание"
"всё хорошо быстрая доставка спасибо","Онлайн покупка"
"первый раз я ошиблась с размером но комбинезон был хороший второй раз прислали вещь в запаянном пакете но настолько грязную будто мыли ей пол заказала третий раз надеюсь всётаки получу комбинезон в новом хорошем состоянии","Онлайн покупка"
"впервые взяла этой фирмы отзывы помогли сделать выбор искала как парку удлиненную и по низу спины овалом соответствует описанию взяла размер в большую сторону на вырост всё сшито очень грамотно качественно по фактуре принту и отделке отработано великолепно мальчикам комфортно нравится теперь я спокойна что в морозы ветер не помешают гулять полноценно рекомендую","Чат-бот"
"хорошие колготки размер соответствует доставка быстрая","Онлайн покупка"
"классное худи в магазине 1200 тут заказала за 720р  мягкое теплое спасибо","Онлайн покупка, Офлайн покупка"
"хорошая куртка и качество отличное но ребёнок отказался в пользу другой куртки этого же производителя так как к этой всё прилипает и сильно электризуется поэтому к сожалению возврат а так курточка","Послепродажное обслуживание"
"заказала на мальчика 4 х лет ростом 115 см два комбинезона 116 и 122 см первым пришёл 116 см и он нас устроил есть неплохой запас который просто подворачивается поэтому от 122 откажусь когда придёт комбезик понравился сидит хорошо нравится что горловину можно застегнуть нормально и жать не будет у нас прям бзик случается если поджимает  нарекания только к замку боялась что ткань попадёт при застегивании близко пристрочено а так всё хорошо благодарю за быструю доставку в наш отдалённый регион","Онлайн покупка"
"куртка выглядит лучше чем на фото качество отличное но на рукаве эмблема потёртая и это очень бросается в глаза поэтому отказ и перезаказали ещё раз","Онлайн покупка"
"хорошая куртка но это не пуховик точно не зима и не на минус 20 начало осени поэтому возврат а куртка симпатичная","Послепродажное обслуживание"
"брючки суперские плотный трикотаж у дочери рост 118 взяли размер 122 возврат тк по длине коротковаты","Послепродажное обслуживание"
"к сожалению пришёл не тот товар заказала джемпер а пришли штаны просьба сумму выкупа не вычитать","Онлайн покупка"
"пальто пошито отлично цвет на картинке более чистый чтоли на 132 оказалось большое и по плечам и ворот мех тоже не айс на картинке более набитый клёпка у одного кармана не закрывается лосины из какогото материала с пропиткой но это не экокожа в итоге заказала на размер меньше посмотрим что придет и размерный ряд непонятный почему нет размера 134140","Онлайн покупка"
"все соответствует быстрая доставка","Онлайн покупка"
"к сожалению в пункт выдачи привезли костюм ростовкой 98 против заказанного 116","Онлайн покупка"
"красивая яркая качественная ребёнок в восторге от принта на рост 114 заказывала 32  как раз однозначно рекомендую к покупке","Онлайн покупка"
"джинсы нам подошли но сотрудник пункта пвз взяла и отменила наш заказ и сказала что уже сделать ничего нельзя по качеству пошиву никаких претензий спасибо производителю","Онлайн покупка"
"дочь очень довольна на ощупь тонковато но это не показатель пошито отлично все швы аккуратно застрочены ни одна ниточка не торчит на рост 150 заказали размер 152 село как литое хочешь ярких впечатлений купи этот пуховик","Онлайн покупка"
"красивое платье но возврат потому что заказала 122 а прислали 150 очень велика","Онлайн покупка, Послепродажное обслуживание"
"платье нарядное на нехуденькую девочку немного тесно подмышки перезаказ на размер побольше к покупке рекомендую","Онлайн покупка"
"куртка очень хорошая но есть один минус куртка маломерет заказали 158 узкая ну а в принципе очень хорошая советую","Онлайн покупка"
"быстрая доставкакачество отличное как и всегдапижама классная","Онлайн покупка"
"качество хорошее  но нам маловаты в поясе поэтому возврат","Послепродажное обслуживание"
"пришла одна кофта так по качеству вроде хорошая так за не довложение еще и списали деньги за возврат я в шоке хотела перезаказать что бы костюм пришел целиком теперь принципиально не буду","Онлайн покупка, Послепродажное обслуживание"
"пуховик красивый но молнию не то что ребёнок даже я не смогла застегнуть поэтому возврат","Послепродажное обслуживание"
"куртка огонь заказывала в 104 и в 110 выбрали побольше запас минимальный легкая и качественная штрих бьётся оригинал купили брюки в красном цвете на зиму немного не в тон но в целом классно смотрятся сын прям в восторге цвет красный красивый яркий","Онлайн покупка"
"с размером есть нюанс по длине подола  даже длиннее других моделей этого производителя а вот по талии  на пару см выше чем хотелось бы носить можно но быстро станет мало перезаказали на 34140 этот сарафанчик тонкий на начало осенивесну дочке понравился больше всего ткань не мнется и не скатывается уже брали такую по талии надо будет чтото придумывать по объему чуть шире прострочу резинки по бокам или сзади хочется чтобы идеально сидело","Онлайн покупка"
"трусики все разного размера начиталась отзывы что маломеры  заказала на размер больше в итоге трусики большие  хоть и разного размера качество норм","Онлайн покупка"
"куртка хорошая тёплая дочке очень нравится на рост 143 взяли 146152 села хорошо и на следующий год ещё хватит единственное заказывали с чёрной молнией а пришла с зелёной","Онлайн покупка"
"очень классные брючки качество хорошее рост у ребенка 122см но по отзывам решили заказать на рост 116 и не ошиблись резинка удобная тк ребёнок крупный и брюки на замке и пугавицах сложно подобрать не всегда подходят и не всегда удобно","Онлайн покупка"
"костюм соответствует описанию размер в размер доставка быстрая","Онлайн покупка"
"носим эту фирму уже 4 года на температуру 1015 на одну водолазку на более низкие градусы поддеваем флис или шерсть при этом в нагретом автомобиле и магазинах ребенок не потеет те мембрана реально работает одного костюма хватает на 2 года носки ценакачество отличные к сожалению в этом году костюм не подошёл а мы так на него рассчитывали на рост сына 128 см вес 27кг заказала 134 рр в итоге не смогла до конца застегнуть куртку в районе ключиц и выше и на школьный кардиган руки еле пролезли в рукаваочень узкая пройма даже на футболку сын сказал что жмёт видимо модель рассчитана на совсем худеньких с узкими плечами и грудью хотя по ширине брюк все ок очень расстроились по ошибке оформила 2 костюмабыстрая отмена заказа у вайлдбериза теперь почемуто отсутствует померили на всякий случай оба комплекта к нашему сожалению это проблема фасона а не брака очень надеемся на разработку новой модели","Онлайн покупка, Офлайн покупка, Чат-бот"
"куртка замечательная но очень тугой замок ребенок совсем не смог застегнуть у взрослых это получилось не сразу и с трудом если б не платный возврат перезаказала бы но платить 75 руб что бы убедиться что и на другой куртке такой замок не хочется","Онлайн покупка, Послепродажное обслуживание"
"джинсы классный не угадала с размером возврат","Послепродажное обслуживание"
"отличная куртка  в размер на 128 заказали 134 яркая  тёплая  просто  вау","Онлайн покупка"
"куртка  качество хорошее цена в магазине 2999 купила за 1287 тут","Офлайн покупка"
"выкупили на 122 рост чуть в длину длинноват но фиксируется отлично по ноге и дочке расцветка понравилась очень когда заказывала в меньше не было размера","Онлайн покупка"
"уважаемые продавцы проверяйте товар перед отправкой иили внесите изменения в наличие размеров на сайте вы уже во второй раз присылаете мне ветровку не тотго размера будьте внимательны не вводите покупателей в заблуждение","Онлайн покупка"
"прикрепили этикетку к рваной грязной куртке низкого качества другого бренда ставлю звезду именно магазину это уже второй случай не единичныйразберитесь с wb если так поступают на складах хватит перекладывать ответственность с покупателей за возврат взимают плату","Офлайн покупка, Послепродажное обслуживание"
"пришли совсем другие брюки не тот ремень и совсем не палаццо разочарование если перезаказать товар опять не то придёт","Онлайн покупка"
"пришла только куртка брюк не оказалось в комплекте прошу учесть и не снимать деньги за возврат стыдно за людей которые мерили и украли брюки","Послепродажное обслуживание"
"хорошего качества плотная ткань и отличного пошива но очень тонкий от минуса не согреет разве только от комаров и прочих кровососущих возврат","Послепродажное обслуживание"
"платье действительно очень красивое но маломерит и очень короткое перезаказали на размер больше ещё и списали деньги за возврат товара","Онлайн покупка, Послепродажное обслуживание"
"просто ужасные брюки конечно это и близко не orby возврат","Послепродажное обслуживание"
"пальто дочке понравилось к качеству претензий нет на рост 159 взяли 164 дочка худенькая но на теплый спортивный костюм рукава узкие теперь почему 4 звёзды упаковка никакая пакет наполовину отрезан и по шву запаян в этот огрызок  ещё с дырками повсюду утромобали белоснежное пальто слов нет если бы не платный отказ то отдала обратно и перезаказала","Онлайн покупка"
"отличный но большимерит ребенок 119 я заказала 122 очень большой по этому перезаказала 116 жду","Онлайн покупка"
"к качеству претензий нет комбинезон отличный яркий пошив аккуратный всё соответствует описанию продумано всё до мелочей но вот с размером мы ошиблись к большому сожалению дочь худенькая рост 162 так как не было в наличии размера 164 решили заказать 170 он оказался ну ооочень большим и в ширину и в длину комбинезон хорош на любую детскую фигуру главное не ошибиться с ростовкой будем надеяться что появится размер 164 производителю зачёт за качество продукции","Онлайн покупка"
"классная куртка заказывала дочери очень удобная взяли чуть больше на размер но не пожалели очень удобная не промокает хороший карманчик внутри правда мятое пришло но ничего все очень классно","Онлайн покупка"
"возврат лишь потому что на 98 ростовку размер 98 больше на 23 размера перезакажу на зиму  конечно не потянет но хорошая демисезонная куртка до 0","Послепродажное обслуживание"
"брюки по качеству хорошие но с размером не угадали возврат","Послепродажное обслуживание"
"причина возврата это отсутствие утепления заявленного в описании очень жаль","Послепродажное обслуживание"
"отличные брюки на флисе тёплые в талии хорошо сядут на худышек удлиняют ножку стройнят но маломерят размер 21140 на худенькую девочку ростом 140 были коротковаты вернули перезаказали на больший размер пришёл размер 22140146 но теперь пересорт другая модель прямая а не палаццо ещё раз пришлось вернуть сделали заказ третий раз","Онлайн покупка"
"пальто пришло без сумочки очень обидно дочь расстроена возврат","Послепродажное обслуживание"
"брала ребёнку ходить в школу на физкультуру для такой цены костюм замечательный не пожалела что заказала спасибо продавцу","Онлайн покупка"
"качество сапёр но размер не подошёл перезаказала побольше","Онлайн покупка"
"ребенок оценил  качественная  дешевле чем в самом магазине","Офлайн покупка"
"куртка огонь на рост 118 122 оказался очень большим в плечах поэтому перезаказ на меньший размер","Онлайн покупка"
"привезли не тот полукомбинезон который заказывала","Онлайн покупка"
"забрала пиджак и не было времени посмотреть дома обнаружила что пришёл нет тот другая ткань не фактура как заявлено в описании просьба быть внимательнее при сборе заказа","Онлайн покупка"
"комбинезон симпатичный не промокаетно рукава маломерят заказали ребенку на рост 83 в ногах есть запас а рукава впритык","Онлайн покупка"
"хорошо что не стала слушать отзывы и заказала ткань плотная не просвечивает после 1 стирки не село и не полиняло взяла два комплекта дети довольны","Онлайн покупка"
"прикольная пижама доске очень понравилосьсоветую продавца и магазин","Офлайн покупка"
"обратите внимание на замок он совсем хлипкий и плохо застегивается в целом куртка хорошая дочери понравилась  кармашки удобные для телефона отказ причина на 146 рост  146152 велика а на вырост брать риск из за замка замок никакой","Телефонный звонок"
"юбка по качеству отличная и села хорошо но застройка на молнии и сбаривает шов  смотрится не красиво возврат и перезаказала новую","Онлайн покупка, Послепродажное обслуживание"
"джинсы очень удобные по словам дочери на рост 158 заказали 160 показались впритык перезаказала на 165 чуть свободно носит с удовольствием стильные модные брючки любим этот бренд вещи качественные","Онлайн покупка"
"джинсы классные но подросток с ростом 165 утонула в них поэтому возврат","Послепродажное обслуживание"
"очень хлипкая ткань утеплитель хлипкий возврат","Послепродажное обслуживание"
"куртка хорошая на на сайте orbi стоит на 1000 меньше","Онлайн покупка"
"штанишки отличные но только на худеньких к сажалению возврат","Послепродажное обслуживание"
"прислали не тот размер вместо 164 прислали 158 поэтому возврат прошу не снимать деньги за отказ так как вина поставщика фото прилагаю","Послепродажное обслуживание"
"качество брюк отличное но мы вынуждены вернуть заказывали ростовку 158 на рост 152 среднего телосложения брюки совершенно не сели посадка у них низкая скорее всего только на худеньких девочек очень обидно брючки классные","Онлайн покупка"
"качество просто супер  идёт размер в размер  но будем перезаказывать впритык нам","Онлайн покупка"
"посылают не качественный выпачканный жилет в далеко не первый адрес возвратные 100 рублей отбивают его стоимость я потеряла бдительность не заглянув в отзывы","Послепродажное обслуживание"
"заказали три пары штанишки хорошие качественные идут в размер  ие 122 на 122 на бирке так же написано рост 120  обхват 56 нужны были с запасом возврат к сожалению возврат за свой счёт валберес было бы отлично пересмотреть условия возврата","Онлайн покупка, Послепродажное обслуживание"
"сшито качественно но размер 98 на рост 96 большемерит возврат","Послепродажное обслуживание"
"купили комбез на зиму искали очень долго выбирали чтобы был яркий и удобный комбез зелёного цвета точно как на фото понравилось что цвет яркий но проблемные зоны выполнены в чёрном цвете много светоотражателей они длинные не для галочки в сумерках ребёнок сияет как лампочка хороший объемный капюшон удачная модель по длине и объему единственное что немного расстраивает  неудачная резинка  утяжка на фото производителя видно что сзади комбез пузырём примерно так он и выглядит в реальной жизни концы утяжки пришиты к передней части комбеза и стягивается только перед а сзади остаётся пустое пространство которое никак не убрать пожалуйста доработайте модель я бы с удовольствием взяла подобный и на следующий год","Чат-бот"
"само платье очень красивое юбка по мне не к селу не к городу только первый раз приметили в магазине но не было нашего размера заказали побольше сильно велико отказ а так модель офигенная","Онлайн покупка, Офлайн покупка"
"товар естественно отличный  порадовала быстрая доставка в полярный спасибо","Онлайн покупка"
"джинсы отличные но девочке не подошли возврат","Послепродажное обслуживание"
"очень хорошая  стильная сорочка увидели в магазине  но нашего размера не было заказали тут размер соответствует заявленному ребенок средней телосложения  128 см заказали 134р  есть запас 100 хлопок для нас это очень важный момент  так как у ребенка аллергия на синтетику жилетик регулируется  что очень удобно мы довольны","Онлайн покупка, Офлайн покупка"
"костюм хорошийплотный  капюшон двойной на возраст 1 год и 2 месяца взяла 92 с запасом  убрала звезду потому что по поясу не качественно прошито фото 2 и 3 но возврат не стала делать руки есть  прошью","Послепродажное обслуживание"
"на рост 146 заказала 152 чуток с запасом получилосьпуховик отличный дочь в восторгебиопух состав тем более такой длинный думаю не замёрзнет в мороз","Онлайн покупка"
"куртка идентична купленной в магазине рейма те кто пишут что она тонкая и не зимняя сначала поинтересуйтесь как носят мембрану термобельефлискуртка в 25 ребёнок с прогулки приходит горячий","Офлайн покупка"
"просто офигенное белье заказала себеразмер 160 на рост 170 4244 размер  сел отлично верх немного свободный сыну 2 года уже второй заказала в сером цвете всем всем рекомендую сносу нет катышки не образуются","Онлайн покупка"
"отличный костюм  брали ростовку164  штаны хорошо а вот рукава к лету будут малы  ничего страшного есть кому доносить  заказали еще один такой костюм для младшего сына","Онлайн покупка"
"пальто очень хорошее на 11 лет заказала 158 чтобы на  летающий год хватило доставка быстрая спасибо большое продавцу","Онлайн покупка"
"сарафан прям супер но по размеру впритык с рубашкой будет маловат заказали размер больше","Онлайн покупка"
"джинсы отличные качество прекрасное выбрала и примерила в магазине купила на wb разница в цене существенная","Офлайн покупка"
"очень тонкий пуховик не зимний возврат изза этого","Послепродажное обслуживание"
"пальто само по себе красивое  современное но мне пришло с оторванной липучкой поэтому возврат","Послепродажное обслуживание"
"заказала в двух цветах ребенок носит в школу все отлично не скатывается","Онлайн покупка"
"рост ребёнка 134 взяли размер 134 ребенку по размеру но сомневаюсь что будет как раз при росте 1346 как заявлено продавцом в описании куртка очень понравилась но как и писали уже про горловину она нереально узкая невозможно застегнуть и замок застревает в этом месте сам замок изгибается в этом проблемном месте и это без шарфика а на шапкушлем вообще нереально застегнуть строчки прошиты криво к сожалению отказ будем заказывать другую куртку premont размер 140","Онлайн покупка"
"прислали не тот размера возврат платныйвот что заказано вот чтотпришло","Онлайн покупка, Послепродажное обслуживание"
"сталкнулась с такой проблемой заказала 98 размер ребёнку куртку голубую с розовыми треугольниками на капюшоне и спине куртка классная понравилась рамер оказался маленький перезаказа на 104 пришла куртка треугольники не нежно розовые как на картинке а почти коричневые цвет не соответствует перезаказала еще раз прошу продавца проследить что бы пришла куртка нужного цвета фото прилагаю","Онлайн покупка"
"очень классный комбез яркий и красивыйдочери понравился заказали на вырост 11146 сейчас носим в 7 лет 9134спасибо производителю и wb за быструю доставку 27 заказ 30 забрали","Онлайн покупка"
"куртка очень маломерит на осень весну в самый раз до 5 но размер очень маленький заказала 140 и 146 а дочка ростом 132 и та и та малыточнее 146 впритык","Онлайн покупка"
"на рост ребенка 140см заказала два размера 11 и 12 размер 11 впритык и в подмышках тесно а размер 12 большой на худеньких девочек ткань на фото продавца выглядит иначе симпатичнее а в реальности тканьверхняя часть пальто как спецодежда возврат","Онлайн покупка, Послепродажное обслуживание"
"это не фирменная lassie обработка внутри ужаснаяв районе молнии шили дилетанты а бирки  вообще не проблема сейчас","Чат-бот"
"платье красивое но маломерка поэтому возврат на рост 107 взяли 110 и оно мало","Послепродажное обслуживание"
"куртка отличная соответвут размеру лёгкая теплая заказывайте не пожалеете","Онлайн покупка"
"хорошая качественная куртка дочери оказалась большая заказала меньший размер","Онлайн покупка"
"товар прошёл быстро но не тот размер что заказывала уважаемые продавцы и сборщики заказов относитесь пожалуйста ответственно к своей работе от этого зависят ваши звëзды и наши рекомендации к сожалению на пвз я не посмотрела забрала и только дома увидела когда открыла упаковку","Онлайн покупка, Чат-бот"
"яркий классный комбинезон возврат тк ребенок выбрал другого фасона","Послепродажное обслуживание"
"платье хорошее но очень широкое и большемерит на рост 116 взяла 110 рукава надо трижды подворачивать попробую заказать 104 размер","Онлайн покупка"
"аккуратные качественные приятный материал упаковка и доставка отлично","Онлайн покупка"
"рубашкой не довольна ничего общего с моделями премиум которые были у этого производителя  оставила но сидит не идеально  а цвет красивый в моделях которые предложены сейчас очень длинные рукава не первый раз заказываю и постоянно рукава длинные а ткань и цвета отличные  надеюсь  что восстановите линию премиум","Онлайн покупка"
"брюки классные  заказывала два размера что б не ошибиться одни оставила","Онлайн покупка"
"на рост 125 см стройного мальчика р12830 отлично подошёл для информации прикреплю бирку коллекция президент жаль что нельзя продавцу размещать информацию о коллекции надо столько отзывов перелопатить чтоб найти нужную вещь","Анкеты"
"отличные брюки на полненькую девочку сели хорошо это наши вторые брюки весь прошлый год относили в школу на размер меньше качество на высоте удобные плотная ткань хорошо отглаживается не мнется практически заказали на размер больше пришли с бракованной молнией на пвз не посмотрели увидели дома подала заявку на возврат после покупки по браку надеюсь вернут деньги тк перезаказала еще раз пришли без брака выкупила","Онлайн покупка, Послепродажное обслуживание"
"футболка классная модная оверсайз но вместо заказанного размера 164 пришел 158 придется перезаказать","Онлайн покупка"
"обиднозаказывала за 2500 потом через неделю стоили чуть меньше 1000 рублей","Онлайн покупка"
"качество доставка быстрая","Онлайн покупка"
"отличное пальто год назад покупала в магазине на ребенка 4 года размер 116 одевали весной и осенью сейчас выкупила размер 128 нам почти 5 лет рост сейчас 111см как и хотела запас есть будем носить осенью качество отличное теплое на флисе носим пальто до зимнего комбеза без какоголибо брака спасибо wb за манго и цена 1100 сказочная","Офлайн покупка"
"качество отличное но огромный возврат","Послепродажное обслуживание"
"не дала посмотреть и за этого она сделала возврат","Послепродажное обслуживание"
"брюки отличные но вот уже третий раз не могу подобрать размер ребенок не худой и обычно брюки все впритык а здесь уже утонули в третий раз меряли размеры 15284 15288 14680 рост ребенка 145 вес 40 кг буду перезаказывать ещё на размер меньше","Онлайн покупка"
"на очень стройную девочку рост 142 заказывала дважды куртку сначала 152 размер хотела чтобы была с запасом но оказалась очень велика и рукава слишком много подворачивать и на талии широченная плохо смотрелось а во вторых на лицевой стороне все строчки были кривые планка была перешита и оставлены следы от иглывозврат перезаказ на 146 отлично села все строчки идеально ровные повезло или каккуртка стоит 6т строчки обязаны быть идеальными яркая  красивая и для горнолыжки и для повседневной жизни","Онлайн покупка, Послепродажное обслуживание"
"платье тонкая трикотажная лапша все соответствует информации в карточке  размер соответствует одела ребенка померить и теперь не могу раздеть вероятно теперь это любимое платье посмотрим как в носке","Анкеты"
