"text","labels"
"взяли с запасом куртка дочери понравилась все устроило мягкая особенно внутри","Позитивные"
"супер куртка в размер очень тёплая","Радость"
"на очень тёплую зиму пальто тонковато на швах утеплителям совсем нет сшито качественно но молния хлипкая не понравилось отказ","Позитивные"
"комбез просто огонь дочь в восторге","Радость"
"отличные штаны тёплые на рост 145 взяли 152 чуть большеваты но для зимы нормально","Позитивные,Нейтральные"
"комбез идеальный в 20 ребёнок не замёрзнет цвет шикарный ребёнок счастлив ещё и краги в подарок","Радость,Позитивные"
"супер пижама очень красивая и удобная","Радость"
"качество супер на рост132 впритык девочка плотнаявозврат хотелось бы с запасом сидит очень красиво","Радость"
"отличная куртка всегда покупаем детям вещи этой фирмы","Позитивные"
"даже не мерили не понравился","Позитивные,Негативные"
"куртка просто отличная яркая тёплая ребёнок в восторге на рост 130 с запасом","Радость,Позитивные"
"ну додуматься капюшон с браком застрочен с перекосом эх не сфоткала думала снова заказать так ка4 куртка в целом отличная так подсунут эту же и предоплату заново надоело","Позитивные,Негативные"
"хорошая тепленькая курточка ребенку очень нравиться тепло и удобно","Позитивные"
"куртка отличная сыну понравилась что смущает нет двойного замка а куртка удлинённая есть риски поломки молнии  и шуршит но зная бренд  будем надеяться на хорошее качество","Позитивные"
"крутые но в поясе очень большие","Позитивные"
"хорошая юбка в размер","Позитивные"
"куртка  на рост 126 выкупила 128 есть запас в рукавах купила за 3161 руб сейчас такая куртка стоит 10 тыс когда мерили показалась тонковата погуляли в ней в 22  дочь сказала тепло дочке изначально куртка понравилась так что однозначно это зимняя куртка","Позитивные"
"отличная вещь","Позитивные"
"хорошая качественная юбка но дочке велика возврат","Позитивные"
"отличная пижама качественная футболку можно и отдельно носит настолько качественная ткань","Позитивные"
"очень маломерит  размер 140 пришла куртка на пятилетнего ребёнка  а так хорошая понравилась","Позитивные"
"классные джинсы удобные хорошо сели на спортивного крепкого мальчика рост 152 все бы хорошо но химический запах сбивает с ног избавились от него после 3 стирок пришлось в уксусе замачивать даже","Позитивные"
"подошли качество хорошее","Позитивные"
"костюм отличный красивый но куртка на рост 120 впритык а штаны нормально сидят","Радость,Нейтральные"
"хорошая вещь","Позитивные"
"померили и не стали снимать ушли из пункта выдачи в новой куртке качество отличное очень хорошая модель для пухленького ребёнка ничего лишнего и придающего дополнительный объем отлично закрывает горло из минусов нет манжет на рукавах ткань хрустит на морозе","Позитивные"
"куртка классная яркая отказ в пользу другой эта показалась лёгкая для зимы","Позитивные"
"очень классный выбрала именно его на 116 размер 122 оказался большеват но оставила зато на след год можно одеть","Позитивные"
"на рост 170 отлично подошёл цвет яркий","Позитивные"
"хорошийпонравился","Позитивные"
"куртка понравилась немного тяжёлой кажется но дочка довольна вроде большой капюшон удобные карманы на рост 128 взяли размер 9 дочка сама так выбрала из двух получился хороший запас  года на два хотя рост 8 тоже был с запасом по рукавам","Позитивные"
"очень тёплый пуховичок  хорошее качество","Позитивные"
"большемерит на рост 158 подходит размер 152 плотность ткани хорошая","Позитивные"
"куртка огонь  ребенку понравилась  теплая","Радость,Позитивные"
"куртка очень понравилась материал плотный карманы утеплены флисом сын выбрал именно её","Позитивные"
"эта курточка сразу понравилась но заказали несколько моделей и всё таки выбор пал в пользу этой хорошая тёплая думаю холодный ветер не страшен и даже если узковат рукав прочитала в отзывах то нам нормально мерили на рубашку тонкий свитерок и нормально сын сразу в школу в ней побежал спасибо продавцу ща качественную вещь будем теперь оценивать в морозы","Радость,Позитивные,Нейтральные"
"штаны просто отличные  плотные  на поясе сидят высоко спина не будет голая на штанинах внизу петельки  чтобы можно было немного подвернуть длину у нас сразу прошли испытание выездом за город с классом приехал с очень грязными коленями просто протерла тряпочкой влажной  без усилий вообще  и следов грязи как ни бывало супер ткань","Радость,Позитивные"
"отличная куртка очень хорошего качества много дополнительной фурнитуры красивый мех тёплая на сильный мороз","Позитивные"
"качество хорошее но очень широкий большемерит","Позитивные"
"очень хорошая курточка нам понравилась","Позитивные"
"отличный плащ подкладка флис модель широкая на худенькой девочке смотрится мешковато непривычно","Радость"
"яркий симпатичный очень легкий сын одел и довольный крутился перед зеркалом понравился пошив качественный материал приятный не жесткий","Позитивные"
"отлично на рост 100  104 с запасом","Позитивные"
"отличная  качественная курткатеплая очень не продувает","Позитивные"
"плотная ткань сшито аккуратно принт качественный","Позитивные"
"куртка хорошая удлинённая но рукава на рост 158 только только хотели взять навырост но к след зиме будут коротки","Позитивные"
"куртка классная сшита качественно","Позитивные"
"брала дочке ей понравились как по мне слишком широкие","Позитивные"
"качество хорошее но тонковаты","Позитивные"
"классная куртка стильная все продумано до мелочей не знаю пока как будет в носке и тёплая ли посмотрим качество понравилось размер 6","Позитивные"
"пуховик очень хороший  хорошо сел на ребёнка  на рост ребёнка 130 пуховик взяли 140 можно брать в размер  мы взяли побольше  может и на следующую зиму оденем  в школу удобно  длинный  ноги закрыты  горло закрывает полностью  для нас на севере это важно  нижняя кнопка очень кстати  расстегнул ее и удобно садиться в машину ребёнку  вообщем берите если модель понравилась  не разочаруетесь","Позитивные"
"платье отличное и фасон и материал на рост 150 размер 152 прям в пору но к сожалению отказ както не совсем комфортно дочери было в районе подмышек и плечей а в целом рекомендую","Радость,Позитивные"
"чудеснаямягкая правда кнопки чуть жёстко застегиваются но нам понравилось","Позитивные"
"шикарный качество супер расцветка отличная яркая удобная","Радость,Позитивные"
"когда купили все понравилось но через месяц носки стала протираться да и вообще не самая лучшая вещи данного бренда цена и качество не соответствует действительности","Разочарование,Позитивные"
"качественные лёгкие очень понравилось дочка худенькая рост 143 подошли отлично","Позитивные"
"отличная куртка по всем параметрам","Позитивные"
"очень хорошее качество все понравилось","Позитивные"
"отличный куртка нам понравился легкий","Радость,Позитивные"
"шикарное пальто качество супер но размер взяла 128 на рост 122 большеват не критично носить можно но лично для меня хотелось бы прям в размер поэтому отказ","Радость"
"отличная модель учебный год выдержал успешно благодарность производителю","Позитивные"
"отличное пальто яркое и модное носим уже месяц теплое лёгкое не маркое","Позитивные"
"отличные размеру соответствуют сын сказал тепло в них при 10","Позитивные"
"красивое приятное к телу хорошое платье","Радость,Позитивные"
"очень хороший и теплый","Позитивные"
"отличный пиджак не тряпочка плотный трикотаж сыну тоже очень понравился","Радость,Позитивные"
"отличные джинсы пришли очень быстро","Позитивные"
"качество куртки хорошее яркая принт интересный но она холодная не зимняя не для сибирской зимы однозначно отказ","Позитивные"
"отличные брюки идут в размер  не большемерят удобные к покупке однозначно","Позитивные"
"парка отличная не первый раз берём товар этого бренда дочь довольна ей удобно и тепло","Позитивные"
"комбинезон хороший на лето самое то","Позитивные"
"дочке понравилось качество отличное","Позитивные"
"качественные брюки размер соответствует сыну понравились","Позитивные"
"плотный  качество хорошее подршел отлично","Позитивные"
"все супер рекомендую","Радость"
"очень хорошего качества у меня мальчик пухленький и ему тесноваты хотя и брала с запасом но это изза животика а не изза штанишек ткань не тянется хлопок это для учета другим рекомендую","Радость,Разочарование"
"юбка отличнаяплотная ткань не мнётся упакована аккуратно ребёнок в школу носит с удовольствием рекомендую","Радость,Позитивные"
"отличные брюки плотные ткань немного тянется на пухличков шикарно причем в размер возьму ещё пару","Позитивные"
"куртка хорошая теплая очень красивая но пришла она вся в какихто каплях грязи будто ее надели и прыгали по лужам начиная снизу и до самого капюшона за это снизила оценку упаковывать нужно лучше чтобы не было таких нюансов","Позитивные"
"супер пальтишко пошито хорошо","Радость,Позитивные"
"размер 170 на рост 168 узкий в плечах на футболку на стройную девочку берите на размер больше качество понравилось","Позитивные"
"шикарный комбинезон спасибо вам большое","Радость"
"размер не соответствует заявленному 146","Разочарование"
"куртка очень понравилась","Позитивные"
"классный прилично большемерит но вообще не проблема закатали подшили на вырост будет","Негативные"
"цвет отличается совсем не голубой больше в зелень сшито хорошо не подошёл размер отказ","Позитивные"
"понравилось сшито очень аккуратно поделал хлопок","Позитивные"
"отличная толстовка тёплая дешевле чем в магазине","Позитивные"
"отлична парка качество супер","Радость"
"супер комбез  за эти деньги дочь заценила носит 122  взяли 128 с запасом  сел отлично с запасиком спасибо","Радость,Позитивные"
"пиджак хороший  и качество ну вернула  так как размер не подошёл  закажу побольше","Позитивные"
"1214 лет очень большая как взрослая s а так качество отличное советую перезаказали поменьше","Позитивные"
"платье классные брала два себе и дочке все супер","Радость"
"комбинезон очень качественный почитала отзывы что рвется на рукаве там где декоративный ремешок висит подумала что я его просто отрежу","Позитивные"
"размеру соответствует модель укороченная на нас както не село качество хорошее","Позитивные"
"понравилоськрасивый цветматериал не просвечиваету дочки рост 142 см взяли 146152","Позитивные"
"классная куртка в качестве reima я уверена тк дети носят её постоянно сынок ростом 100 см но 104 размер ему впритык даже маловат поэтому взяла 110  великоват но рукавчики сузили липучками и хватит на два сезона","Позитивные"
"комбез классный рекомендую","Радость"
"пришлось оформить возврат так как на плечах бракованный шов простроченные дырки остались очень поганит вид зачем такое слать ткань сама по себе норм и цвет хороший","Позитивные,Негативные"
"крутой принт яркая приятная ткань после стирки рисунок на месте не растянулась спасибо","Радость"
"не плохие по качеству тонкие не понравилось длина брюк коротковатые конечно может пошив такой но брюки этой же фирмы  этого же размера нам длина с не большим запасом а эти по щиколотку при заказе это учитывайте для плотного телосложения будут слегка туноваты лучше брать 36 полноту а так в целом ткань и пошив не плохие","Позитивные"
"куртка не понравилась широкая торчат нитки","Позитивные"
"отличный костюм очень тёплый яркий как на картинке брали на рост 128 есть запас на следующий год спасибо","Радость"
"хорошая просто не подошла","Позитивные"
"качество ткани и пошив отличный но есть одно но сын отказывается носить потому что на худи изображен какойто демон сукуна главный анимешный антогонист а я не ведая купила","Радость"
"куртка отличного качества заказывала несколько курток этого производителя и все супер остановились на другой модели это модель слишком широкая","Радость,Позитивные"
"очень понравилось как сидит молния тугая но моя дочка худышка одевает молнию не расстегивая подойдёт только на худеньких девочек на 134 рост взяла 140 размер  до колена почти","Позитивные"
"отличные трусики взяли на размер больше","Позитивные"
"хорошие брюки джинсы по утеплению  чтото среднее между утеплёнными джинсами и плотными брюкамино сидят хорошо на стройном мальчике 13 лет рост 170 запаса нет просто как раз","Позитивные,Нейтральные"
"пиджак замечательный качество пошива отличное но как его доставилиэто тихий ужас кинули на стойку в тонком пакете как майку за 100 руб","Позитивные"
"отличные джинсыидут в размери длина четко и ширина сынок у меня худой нам очень трудно найти джинсы чтобы с попы не сваливалисьздесь предусмотрены по бокам резинки утяжки это очень удобноспасибо глория порадовали","Радость,Позитивные"
"мягкая нежная тёплая уютная смотрится очень дорого поверх платья без рукавов идеальное решение утеплиться и выглядеть шикарно спасибо","Радость"
"я в восторге от этого комбеза любовь с первого взгляда и под фигуру подгоняется очень хорошо","Радость,Позитивные"
"куртка понравилась но короткая","Позитивные"
"супер пижамка","Радость"
"куртка огонь очень понравилась","Радость,Позитивные"
"отличный комбенизон тёплый широкий качество отличное много светоотражалок к покупке рекомендую","Радость,Позитивные"
"ссит не плохо но огроооомные плечи","Разочарование"
"хороший тёплый пуховик смущали надписи сзади пришлось смириться на рост 143 см взяли 158 чуть с запасом","Позитивные"
"на рост 168 сел очень хорошо немного длинные рукава но не критично отличные лекала качественный материал и отшив спасибо производителю","Радость,Позитивные"
"отличная парка качество хорошее ребёнок доволен","Радость,Позитивные"
"фирма смена для меня это любовь с первого взгляда спасибо довольна","Радость"
"сыну понравилась  взяли  на рост 130 есть запас  достаточно длинная  тёплая  не понравилась горловина  очень открытая  придётся что то придумывать  мех более менее приличный  очень нравятся рукава  регулируются","Позитивные"
"хороший товар рекомендую","Радость,Позитивные"
"качественные комбинезоны хорошо пошиты но нам по размеру большеват сильно хотела с небольшим запасом сама выбрала не тот размер изза этого пришлось отказаться","Позитивные"
"костюм немного брльшемерит на 116 ниток нет есть силиконовые штрипка и липучки чтобы подвернуть но после первой носки отвалились светоотражатели очень жаль раньше всегда брала рейма решила попробовать новое но видимо зря","Разочарование"
"пришла совсем другая куртка другой фирмы с какимто меховым капюшоном и выглядит дёшево на складе 34ошиблись34 или гдето ещё курток больше нет в наличии обидно конечно но рейтинг снижать не стала наверное куртка орби хорошая","Позитивные"
"отличное точно как на фото в размер","Позитивные"
"красивое очень нежное и женственное есть возможность носить с поясом без на плечах или спустить рукава и каждый из вариантов как выглядит шикарно как новый фасон платья супер удачная покупка","Радость"
"отличная куртка любим reima","Позитивные"
"отличные не промокают","Позитивные"
"куртка хорошая качественная до 0 максимум до 5","Позитивные"
"хорошее платье приятный материал качественный пошив","Позитивные"
"пижама замечательная  трикотажная приятная к телу ребёнок доволен надел и не захотел снимать брали черного цвета с принтом из майнкрафта","Радость"
"отличного качества размер соответствует шапку прислали сделала как описывали шапка тоже классная ребёнок доволен","Радость,Позитивные"
"все супер куртка теплая практичная все продумано прошита светоотражнтелями взяли размер на 13 лет  мальчику 146 см 11 лет чуть на вырост но уже носим","Радость"
"очень понравилось качество и крой брюк на мальчика высокого и худенького рост 135 грудь66 талия 60 бедра 65 подошёл отлично размер 32134 другие размеры оказались велики в талии а это сел идеально","Позитивные"
"такой приятный цвет светло серый надеюсь я не сильно пожалею что выбрала такой маркий модель супер мпина закрыта и вобще очень теплый полукомбез на рост 115 запас сантиметров 10 поэтому в размер","Радость,Позитивные"
"хорошее качество но вместо заказного размера 8692 пристали 110116 увидела только дома теперь заморачиваться с возвратом ну почему же так безответственно","Позитивные"
"отличная курткаклассный принтесть запас 6 смрост ребёнка 123 см  на фото размер 122отказ в пользу этой же модели в другом цвете сыну понравилась больше синяя","Позитивные"
"джинсы очень понравились  стильно смотрятся  и по размеру идеально сели очень довольна покупкой","Позитивные"
"к сожалению пришел не тот размер на этикетке правильный а на самой куртке 146 обидно как брак не забрали","Негативные"
"суперская теплая не промокает ребенку очень нравится для худеньких с большим запасом","Радость"
"очень хороший комбез","Позитивные"
"внучке 8ми летней8 5 очень понравилась при росте 129см куртка размер146 146152 можно уже носитьмы худые взяли на слгод предыдущая размер 128 128134 разница по длине с этой всего см 4 берите с запасом данную модель велика не будет может на дольше хватит","Позитивные"
"хорошее платье быстрая доставка","Позитивные"
"куртка очень понравилась сначала показалась тяжеловатой но в целом и ребёнку понравилась и очень тёплая","Позитивные"
"хорошее качество размер в размер купила вместе со штанами отличный костюм","Радость,Позитивные"
"все отлично  в размер","Позитивные"
"хорошее качество куртка подойдёт на раннюю весну и позднюю осень","Позитивные"
"наш идеальный вариант в школу брюки из плотной ткани по типу джинс тянуться бирючины заужены по талии и в районе попы свободные есть втяжки  подойдут на деток средней комплекции отдельное спасибо представителю бренда за ответ очень помогли безошибочно выбрать нужный нам размер","Радость,Позитивные"
"классная мягкая  идёт в размер","Позитивные"
"в целом хорошая рубашка но после первой носки и стирки выехал брак на манжете и ткани","Позитивные,Негативные"
"качество хорошее подросток доволен модель очень удобная","Радость,Позитивные"
"очень качественная куртка на рост 140 см взяли 146й размер села идеально покупкой довольны спасибо","Радость"
"отличные брюки тёплые удобные красивые","Позитивные"
"мы расстроились так как пуховик выглядит классным карманы все как надо стильный такой и цвет суперский размер взяла 146152 для мальчика 11 лет и ребенок спортсмен не маленький спортивного телосложения а пуховик большой не сидит как надо и все тут раньше я заказывала смежные размеры и один точно подходил а теперь с этими платными возвратами промахнулся и все","Радость"
"очень понравился джемпер и оставила бы но именно спереди какие то затяжки возможно из за бирки не знаю  но в глаза бросается перезаказала  обидно что взымается плата за возврат даже из за брака так не должно быть","Позитивные,Негативные"
"очень классная куртка ребёнок доволен и я тоже","Радость,Позитивные"
"очень крутые джинсы","Позитивные"
"отличные брюки  клёш соответствуют фото немного большемерят но это каждому пофигуре нужно смотреть и мерить приехали новые  спасибо большое","Радость,Позитивные"
"качество супер мягкий класс рекомендую","Радость"
"пальто классное очень легкое но при этом действительно теплое как заявлено до 0 точно можно носить","Позитивные"
"пальтишко супер на стройного ребёнка расцветка огонь тёплое и лёгкое сын не хотел пальто но после прогулки оценил","Радость"
"куртка понравилась  хорошего качества","Позитивные"
"тильдой качество супер","Радость"
"юбочка отличная но решили перезаказать на размер побольше","Позитивные"
"качество хорошее но это не зима","Позитивные"
"классные но дочь выбрала другие","Позитивные"
"комбинезон отличный пришел размер в размер","Радость"
"хороший комбинезон яркий оранжевый цвет даже ярче чем на фото по размеру  нужно мерить штаны пропорционально длиннее чем рукава такое ощущение оставили при росте 140 насчитываем носить пожелание к производителю  увеличить внутренний карман дети в этом возрасте гуляют одни а телефон для связи положить некуда  боковые карманы тоже не достаточно глубокие и на липучке которая не защитит от снега","Позитивные"
"очень хорошая куртка рекомендую но тонковатая на мужна была теплее","Радость,Позитивные"
"отличное пальто на дочке очень хорошо сидит ранее уже приобретали комбинезон томас остались просто очень довольны","Позитивные"
"блузка очень понравилась","Позитивные"
"отличные футболки","Позитивные"
"качество хорошее  очень классно смотрится  брала на рост 150  152 размер  подошла отлично","Позитивные"
"кофта хорошего качества приятная на ощупь и к телу мягкий флис кофта оверсайз то есть не смотря на то что она идёт по размерам то глядя на рукава сразу понятно что она будет свободная при любом раскладе рост ребёнка 75см взяли размер 80 нам отлично заезду сняла за пятно надеюсь отстирается","Позитивные"
"куртка красивая качество тоже хорошее но она широкая моему пухляшу  и то широкая задувать будем отказ","Позитивные"
"очень понравился сарафан просто","Позитивные"
"отличный взяли на девочку подростка рост 167 размер 4244 есть запас и в длину и в ширину дочь носит с удовольствием сегодня при 20 с толстовской не замёрзла длина чуть ниже колена капюшон удобный легко одевается на шапку и регулируется шея не впритык как раз чтобы не давило и влез шарф светоотражатель сверху на молнии но пуховик сам светлый поэтому на дороге ребенка видно в общем устроил по всем пунктам в очередной раз спасибо производителю","Радость"
"хорошее качество  рукава с запасом  красиво подвернуть можно ширина кружева 4 см это и запас на вырост  потом кружево отвернуть можно причём постепенно и по немного можно отворачивать  хватит этого платья на долго за счёт таких рукавов  просто замечательно продуманно  кружево отстёгиваются  воротник и рукава  производитель позаботился о многом  потребности родителей  чтобы подольше хватало и красиво с практичностью   все учтено  особенно меня порадовало отстёгивающееся кружево и манжеты с заворотом красиво смотреться  как будто так и запутанно  а потом можно и отвернуть кружево вниз  получается 4 см запаса на рукавах и красиво главное  иногда как подвернёшь рукава  так смотрится неказисто    а здесь просто идеально","Радость,Позитивные"
"кофта отличная качество супер теплая  для школы хорошо мне понравилась  советую брать","Радость,Позитивные"
"тёплая лёгкая куртка опушка оставляет желать лучшего нравится именно такое качество ткани  практически неубиваемая после пары недель почемуто стала облазить буква к что сзади в целом есть ощущение что качество изделий кэрри немного снизилось менее аккуратные стали есть с чем сравнить покупаем уже 5й год этот бренд","Разочарование"
"хороший тёплый свиншот с навесом размер соответствует","Позитивные"
"брюки для худеньких девочек у дочки рост 140 так как худенькая беру на размер меньше 134 сели отлично и в талии и в бёдрах думала будут короткими но прейдётся ещё отрезать сантиметров пять дочке очень понравились спасибо продавцу","Радость,Позитивные"
"качество молнии плохое а сам комбез хорошийна 8 лет великоват брали с запасомдочь довольна","Разочарование,Позитивные"
"отлично качество тепло и тд","Позитивные"
"очень понравилось ценакачестводевочка худенькаярекомендуюне разделяю отзывов ниже что на женщину и огромное","Радость,Позитивные"
"маломерит классная юбка","Позитивные"
"куртка отличная свет серый очень приятный все отлично смотрится как парка","Позитивные"
"хорошая куртка достойно выглядит не тонкая утяжкой можно придать силуэт размер моя дочь носит 140146 но начитавшись отзывов взяли на размер меньше 134 и не прогадали куртка реально большемерит 134 села хорошо виден оверсайз товаром довольна","Позитивные"
"села спасибо за классные джинсы для худеньких девочек","Радость"
"размер соответствует ребёнок доволен","Радость"
"пуховик хороший нареканий нетцена дешевле чем в магазине","Позитивные"
"очень разочарована премонт раньше не замечала торчащих ниток и неровных строчек на данной фирме как будто дешёвая подделка больше брать премонт не буду","Разочарование"
"классная вещь за смешную цену","Позитивные"
"мне и дочке платье понравилось","Позитивные"
"жакет хороший но маломерит на рост 135 подошёл размер 158","Позитивные"
"хорошая пижама размер соответствует","Позитивные"
"отличная качественная куртка размер соответствует","Позитивные"
"очень красивый и качественный но сделали отказ так как дочери не подошёл по размеру","Позитивные"
"изумительное качество рост ребенка 158 взяли размер 14 хватит на несколько зим не брльшемерит идёт в размер рекомендую от всей души","Радость"
"отличная юбка на тёплое время без подклада качественный пошив идёт в размер дочь довольна","Позитивные"
"отличный кардиган  но немного маломерит  по этому отказ","Радость"
"куртка отличная заказывала две разных расцветки ребенок выбрал другую","Позитивные"
"пижама хорошая заказала с зайкой дочка ростом 102 взяла размер 32  кофта как раз штаны чуть длинные но не страшно внутри чуть начес тёплая мягкая дочке понравилась","Позитивные"
"мне парка понравилась  не тяжелая стильная но замок неудачный  двойной ребёнок 8 лет сам застегнуть не мог поэтому отказались  до минус 20 можно носить свободно у сына рост 140 села с запасом утяжка нет по талии  светоотражающих элементов тоже","Позитивные"
"классная пижама удобно что есть шнурок на шортах можно регулировать талию прикольный принт сыну понравилась","Позитивные"
"все подошло  спасибо","Радость"
"куртка классная дочери понравилась на рост 135 см взяли 140качество хорошее покупкой довольны","Позитивные"
"комбинезон отличного качества размер соответствует","Позитивные"
