"text","labels"
"пришёл не тот цвет и размер отказ не по моей вине не списывайте деньги за отказ","Жалобы"
"у нас были такие брюки хватило на два года нам очень понравилось в этом купили такие же на рост 125 взяли 128 хорошо сели с небольшим запасом мне показалось 6 там нет меньше может 3 но ещё и лямки конечно можно удлинить потом рассчитываю оставить сыну тк модель унисекс","Ревью, Вопросы, Отзывы"
"отличный стильный длинный пуховик стоит своих денег очень тёплый","Ревью"
"очень классное платье держит форму и пышность уже брали такое в другом цвете часто носили  качество отличное но дочь выбрала другое","Отзывы"
"отличная куртка тёплая не тяжёлая на пухляшей тоже подойдёт","Ревью, Отзывы"
"куртка отличная межсезонка идет в размер","Ревью, Отзывы"
"куртка кайф да на детей в теле моему ребенку идеально села фурнитура очень хорошая мех мягкий стоит свой денег рекомендую","Ревью, Отзывы"
"колготки хорошие заказываю не первый разрасцветки приходят другие но не страшно в подарок носочки спасибо приятно","Отзывы"
"пальто понравилось но ребёнок выбрал другое из 3 единственный минус очень тугая молния а так швы ровные на рост 134 мерили 140 небольшой запас как на вешалке не висит эхжаль конечно но два пальто зимних многовато а так бы взяла дочке","Ревью, Вопросы, Отзывы"
"рубашка супер сын у меня худенький большевата ещё но не страшно","Ревью, Отзывы"
"на рост 116 рукава короткие ткань шуршавая","Вопросы"
"отличное качество не первый год берём","Отзывы"
"куртка просто шикарная своих денег стоит на плотного ребёнка","Отзывы"
"ну что сказать такого ещё не было в моей практике с покупками на данном сайте  итак заказала комбинезон  смутило что шёл с краснодара ну ладно бывает прихожу забиратьа он бу и нигде не было об этом указано  причём не просто померили и оторвали бирку а именно ношенный и в таком жутком состоянии что цена ему 1000 р на сайте бу товаров прошу не списывать скидку покупателя вина продавца","Вопросы, Отзывы"
"заказывала 128 размер на рост 134 для очень худенькой девочки подошли хорошо по плотности тоже довольна катышки не образуются","Вопросы, Отзывы"
"отличная куртка на 158 взяли 164 села хорошо немного запас есть","Ревью, Отзывы"
"сыну брюки очень понравились укороченные по моде заказала вторые большей ростовки чтоб хватило на весь учебный год рекомендую","Ревью, Вопросы, Отзывы"
"сарафан очень хороший качество очень приличное сидит хорошо цена очень удивила в невоседе такое качество сарафанов больше чем в 2 раза стоят","Ревью, Отзывы"
"суперкак на фото на стройного мальчика идеально","Ревью, Вопросы, Отзывы"
"швы ровные  теплая плотная села хорошо","Отзывы"
"шикарные брюки очень люблю гулливер но я взяла 128 хотя сейчас размер у ребёнка 122 тк в середине января ребёнок всегда растёт у нас так в попе возможно будут узковаты если берете не с запасом то покупайте не раздумывая все продумано до мелочей от поясницы и до бёдер ещё дополнительная флисовая вставка ребёнок точно не замёрзнет и вид конечно дорогобогато одним словомгулливер","Отзывы"
"взяла себе за 4531 качество отличное на рост 158 взяла размер 158 размер 164 был длинноват в рукавах","Вопросы, Отзывы"
"отличный теплый костюм","Ревью, Отзывы"
"получила куртку со светлыми разводами на рукаве и спине что обнаружила только дома производитель не считает это браком перезаказала новую и опять с разводами и пятнами качество ткани плохое","Жалобы, Вопросы"
"очень жаль что пришла со сломанной молнией юбка очень понравилась материал хороший","Ревью"
"симпатичная но очень тоненькая 100 демисезон поэтому возврат хотели потеплее к покупке рекомендую звезду снимаю за ценник считаю завышен","Ревью, Жалобы, Отзывы"
"качество понравилось но маломерки  поэтому отказ","Ревью, Жалобы, Отзывы"
"курта просто  на рост 128 взяли 134 подошла в самый разединственное рукава немного укорочены показались если ещё больше размер взяли бы то в плечах велика была быа так в восторгеразмер оставили как заказывала","Ревью, Вопросы"
"супер дочь в восторге соответствует размеру","Ревью, Отзывы"
"возврат  не понравилось","Ревью, Жалобы, Отзывы"
"первый раз купила эту фирму и не пожалела не реально круто смотрится спасибо вам за крутой комбинезон на следующий сезон будем ждать новые яркие зимние костюмы и комбинезоны","Отзывы"
"на плотного мальчика сели хорошо","Отзывы"
"отличная качественная удобная куртка на рост 140 брали 146 размер села хорошо на вырост надеюсь хватит на две зимы изза своего цвета она совсем не маркая без проблем стирается в машинке быстро сохнет в ней все продумано до мелочей мягкая подкладка из флиса съемный регулируемый капюшон внутренняя снегозащитная юбка дополнительный манжет с отверстием для пальца в рукаве два боковых кармана и один внутренний карман защита подбородка при застегивании светоотражающие элементы и я даже не все перечислила ранее две зимы подряд уже носили куртку этой фирмы и этой же коллекции только другой расцветки оранжевую я как мама осталась очень довольна курткой сын носил ее и в 5 и в 25 нос всегда был теплый а ребенок довольный рекомендую от души","Ревью, Вопросы, Отзывы"
"хорошая куртка за адекватные деньги","Отзывы"
"мало размер 146 на 140 отказ","Жалобы"
"хорошая рубашка приталенная","Отзывы"
"куртке и месяца нет теплая да но на том плюсы закончились как вы так шьете долго читала отзывы среди многих курток но тут были более менее и на тебе лучше дешман не брать подобного рода заказала любимую лесси по акции","Ревью, Вопросы"
"куртка на 6лет подошла отлично на осень весну самое то","Отзывы"
"всё сшито аккуратно и добротно очень тёплая по виду на подростка с широкими плечами и длинными руками подойдет и худым и толстым нам велика","Отзывы"
"джинсы нам большеваты поэтому перезакажу4 звезды изза цвета  хочется больше черного  а они темно серые","Отзывы"
"куртка просто отличная достаточно тонкая не сковывает движения ребёнку гуляли в 15 ребёнок был после прогулки тёплый и сухой под низом конечно тоже была одежда опушка вообще 10 из 10 выглядит очень дорого немного большемерит думаю подойдёт сыну и на следующий год","Ревью, Отзывы"
"штаны огромные","Отзывы"
"отличные брюки любимая модель смотрятся шикарно","Отзывы"
"большое платье","Отзывы"
"комбинезон просто космосвсё соответствуеточень теплыйдочка довольна и я тожерекомендую","Ревью, Отзывы"
"очень классная куртка рейма на высоте ребёнок 116рост купили 128 на вырост и смотрится как парка рекомендую","Ревью, Вопросы, Отзывы"
"брюки на рост 158 идеально сели на девочку ростом 146 девочка не худая средняя но и длина брюк тоже не велика брюки отличные очень понравились","Вопросы, Отзывы"
"классная рубашка легкая и качественная отлично сочетается с брюками и пиджаком этого же бренда рубашку получила хорошо упакованную рекомендую к покупке","Ревью, Отзывы"
"отличный комбез для весны самое то  по мне так в размер идёт  не маломерит  как писали ниже рост ребёнка 98 взяли 104 как видно есть небольшой запас","Ревью, Жалобы, Вопросы, Отзывы"
"отвратительное тонкая как марля размер не подошёл маломерит очень на два размера","Жалобы, Вопросы"
"штаны тёплые два слоя первый противветра второй флис светоотражающий элемент только на одной ноге в общем хорошие штаны измените описание сбивает с толку до 20","Отзывы"
"прекрасный комплект  качество на высоте","Ревью"
"костюм супер расцветка яркая швы ровные размер соответствует","Ревью, Отзывы"
"всё понравилось но для ребёнка оказалось слишком длинное смотрится нелепо если бы чуть короче  обязательно бы взяли","Ревью, Отзывы"
"хорошее платье ткань не плотная но и не тряпочка немного мнётся на рост 155 размер 158 среднего телосложения длина до колена рукав 1 см запас смотрится очень хорошо","Вопросы, Отзывы"
"куртка отлично села на мальчика плотного телосложения обычно у нас с этим проблема что не купишь не чего не застегивается как будто на лилипутов шьют спасибо производителю за качество","Жалобы, Вопросы, Отзывы"
"отличная куртка невесомая шуршит немного только на 158рост взяли 164 рукав чутьчуть с запасом но не велико","Ревью, Отзывы"
"качество без нареканий лучший комбинезон за эти деньги","Отзывы"
"отказ не подошёл размер брала 146 на весну и дальше сейчас ребёнок 136  куртка немного велика как оверсайз можно было оставить а брюки имеют в запасе см 1720 изза них отказ по качеству пошива вопросов нет всё аккуратно","Жалобы, Вопросы, Отзывы"
"классный комплект теплый и вместе с тем не сковывает движения для ребенка все продумано до мелочей капюшон регулируется завязки с пухом а если его отстегнуть то также есть утягивающие резиночки даже отдельный пояс регулируется в зависимости от комплекции ребенка цвет лично мне очень понравился нежный сиреневый картинки четкие симпатичные зверушки все аккуратно прошито нитки не торчат у полукомбеза внизу штанин прорезиненная вставка а не обычная резинка вшитая в ткань для меня это тоже плюс в общем для меня одни плюсы и я очень довольна спасибо брала на вырост так что про размер ничего не могу сказать но думаю что нам на две последующие зимы хватит точно","Ревью, Отзывы"
"очень ждали эти брюки качество хорошее но к брюкам с маркировкой 146 прикреплена этикетка с размером 164 на которую я и ориентировалась при получении товара увы а теперь нужного размера уже нет ребенок очень расстроился возврат пожалуйста исправьте это несоответствие чтобы не гонять зря товар а за качество пятёрка","Жалобы, Отзывы"
"комбинезон очень понравился качество отличное в размер ребёнку в нём тепло","Ревью, Отзывы"
"пальто красивое и теплое","Отзывы"
"блузка в целом хорошая но слишком прозрачный материал поэтому возврат","Жалобы, Отзывы"
"хорошие брюки но на школьные не подойдут и на худого ребёнка тоже не подойдут","Отзывы"
"платье классное доча довольна","Отзывы"
"пришло быстро кнопки все на месте работают дети довольныотдельное спасибо за подарочек","Ревью, Отзывы"
"сын в восторге на рост 134 взяли 140 рр запас есть 146 оочень велик и в рукавах и в ширину качество на высоте спасибо","Ревью, Вопросы, Отзывы"
"отличные брюки купили","Отзывы"
"поступила только куртка","Отзывы"
"ну вот и я наконец могу оставить отзыв получила комбинезон у нас рост 108 есть запас на весну надеюсь качество не подведёт внешне понравился","Ревью, Отзывы"
"лёгкая куртка на весну осень сшита качественно размеру соответствует","Отзывы"
"отличные брюки утяжка на талии притом не такая как обычно  изнутри резинка которая морщится а симпатичная снаружи на худенького мальчика отлично ткань приятная  плотная  не колется на осень отлично","Вопросы, Отзывы"
"джинсы классные удобные дочке понравились","Ревью, Отзывы"
"кофта ооочень крутая по качеству плотная на рост 140 подошёл размер 146 мальчик худой спасибо","Вопросы, Отзывы"
"сегодня забрала наш комбезик р8692качество очень понравилось есть штрипки хороший замочек удобно одевать долго искали кнопку с мужем оказалось она пришита внутри комбезика ниже горловинынадеюсь комбезик без утеплителя только плюш будет теплымдевочки не берите комбез на размер больше чтобы подольше проносить он и так идет больше по размеруу нас рост сейчас 84 см вес 10200 зимний комбез у нас lappikids 8692 он не выглядит большим практически по размеруа в миниплюшике малыш утонул комбезик явно большемерит ножки 5 см примерно от lappikidsмы оставим на осень видимо надо еще подрастиспасибо за комбезик","Ревью, Отзывы"
"орби как всегда на высоте покупаем уже долгое время вещи для девочки этой фирмы они реально крутые","Вопросы"
"куртка понравилась качество отличное тёплая спасибо продавцу","Отзывы"
"брюки отличные но большнмерят перезаказала на размер меньше","Вопросы, Отзывы"
"качество отличное носили подобные износа нет к сожалению  дочь 6 лет в них утонула внизу очень широкие поэтому отказ","Жалобы, Отзывы"
"очень достойный джемперsela не подвелаплотный приятный телубольшемериту сына рост 160 рр158 даже немного с запасомэто хорошона мальчике крупного сложения сидит отлично","Вопросы, Отзывы"
"куртка классная купила чуточку побольше размером карманы большие швы ровные спасибо продавцу","Отзывы"
"отличные штаны на рост 125 см взяли 122 в размер","Вопросы, Отзывы"
"рубашка смятая пакет в котором лежит рванный","Отзывы"
"парка хорошая мягкая ткань хлопок но пришла с браком капюшон не доконца пришит к горловине","Жалобы, Отзывы"
"отличный пуховик пришёл быстро в идеальном состоянии качество отличное восторг","Ревью, Отзывы"
"спасибо на вид куртка хорошая посмотрим как в носке себя покажет спасибо","Вопросы, Отзывы"
"джинсы пришли с пятнами от черного маркера я естественно попросила вернуть их по браку с меня любезно списали 150 рублей за возврат благодарю в последнее время всё меньше хочется пользоваться вашими услугами уважаемый вайлдбериз надеюсь деньги за возврат 150 вернут на счет","Жалобы, Отзывы"
"куртка очень понравилась размер соответствует но на куртке огромные темные пятна возврат только из за этих пятен а так куртка классная была бы","Жалобы, Отзывы"
"ооочень классный джемпер даже не ожидала всё очень понравилось","Ревью, Отзывы"
"классная парка сыну очень понравилось","Ревью, Отзывы"
"замечательный костюм спасибо за качественный товар","Ревью, Отзывы"
"хороший комбез забрали такой же только размером меньше ребёнок носит с удовольствием","Ревью, Отзывы"
"очень хорошие брюки на мой взгляд на детей среднего телосложения","Ревью, Отзывы"
"хорошие футболки уже брала у селы несколько футболок и они прекрасно носятся не хуже забугорных фирм","Вопросы"
"очень хороший пуховик это именно пуховик  объёмный и теплый качество отличное","Ревью, Отзывы"
"идеальная куртка цвет немного другойболее насыщенный и это даже хорошо дочка довольна что красиво мама что тепло","Отзывы"
"красиво качество супер","Ревью, Отзывы"
"брюки отличные размер соответствует качество хорошее","Отзывы"
"куртка прикольная только в размер 146 я легко со своим 48 влетела","Отзывы"
"рекомендую premont знаю давно отличается качеством удобством как при носке так и в обслуживании ребенок легко надел с первого раза","Ревью, Вопросы, Отзывы"
"размер в размер запаса нет качество хорошее посмотрим как в носке","Вопросы"
"отличный комбинезон  тёплый  единственное тяжеловат  по качеству тоже понравился  очень яркий  на рост 127 взяли 134 размер  сел отлично  небольшой запас есть","Ревью, Вопросы, Отзывы"
"хороший качественный берём orby не первый раз но ошиблась я в размере доя своего ребёнка поэтому отказвозврат","Ревью, Жалобы"
"куртка мягкая брала размер 146 на рост 135 девочка среднего телосложения ей по ширине хорошо по росту есть запас  хватило бы на следующий год неудобная горловина слишком узкая говорит что жмет поэтому отказ по температурному режиму  наверно ей было бы холодно","Жалобы, Вопросы, Отзывы"
"костюм за свою цену 2300 хороший комбинезон сёл отлично запас есть куртка села неплохо спереди всё замечательно но со стороны спины очень топорщится нижняя часть широкая резинка на поясе не регулируется поэтому куртку только ушивать ткбудет в спину задувать скорее всего возврат","Ревью, Жалобы, Отзывы"
"куртка лёгкая тёплая качество отличное","Отзывы"
"классная пижамаразмер соответствует","Отзывы"
"хорошая пижамка","Отзывы"
"не оригинал на фото подклад темный пришла с розовым эмблема синяя должна быть черная совсем другая парка","Отзывы"
"ткань как простыня это вообще не мембрана отказ","Жалобы, Вопросы"
"курточка красивая насколько будет теплая посмотрим зимой так тоненькая но в характеристиках стоит до 30гр мороза посмотрим обидно  что взяли за 5 тысяч а сейчас такая скидка","Вопросы, Отзывы"
"хорошая пижама качественный хлопок заказывала на размер 4042 xs","Ревью, Отзывы"
"платье вроде такое же как примеряли в официальном магазине но очень сильно пахнет стиральным порошком торчат везде нитки попадают в замок взяли но вот думаем вернуть","Вопросы, Отзывы"
"свитер мягкий но длинноват 128 размер рукав соответствует 128 см мальчику на фото не видно но мы оставили","Отзывы"
"вместо сарафана отправили юбку  возврат разочарована хотела сарафан","Жалобы"
"качество хорошее единственное к чёрному цвету всё липнетна рост158 с запасом","Вопросы"
"отличкая куртка хорошая молния ровные швы","Отзывы"
"отличная качественно сшита легко отмываются губкой пятна","Ревью, Отзывы"
"очень мягкий и тёплый пуховик","Ревью"
"не знаю как будет в носке но ребёнок доволен","Ревью, Вопросы, Отзывы"
"очень хороший свитшот ребёнку понравился яркий тепленький на рост 139 размер 140 подошёл с небольшим запасом сын среднего телосложения","Ревью, Вопросы, Отзывы"
"сарафан просто супер","Ревью, Отзывы"
"очень красивая тёплая куртка хоть и написано что демисезонная но оторвался брелок с молнии ребенок расстроился очень","Отзывы"
"отличное качество сын остался доволен рекомендую","Ревью, Отзывы"
"футболки сшиты аккуратно но размер 128134 на 128 впритык","Отзывы"
"всё пришло соответствует описанию рекомендую","Ревью, Отзывы"
"отличные джинсы размер подошёл очень стильные и красивые доставка быстрая","Отзывы"
"куртка тонкая не зимняязачем вы обманываете людей сначало пишите утиплитель 408 а потом что она на плюсовую температуру","Отзывы"
"хороший комбинезон большемерит сильно","Ревью, Отзывы"
"красивый комбинезон с хорошим запасом на вырост","Отзывы"
"отличный комбез на рост 110 взяли 116 хватит думаю на два сезона рукава загнули на раз штанины конечно длинные но с обувью хорошо сели тёплый","Ревью, Вопросы, Отзывы"
"классная куртка на рост 122 взяла 146 размер сидит отлично хватит на два сезона","Вопросы, Отзывы"
"на худых и средней комплекции детей для меня эта куртка скорее до 7  ниже холодно промокает а так красивая","Отзывы"
"тёплые хорошие брюки очень понравились","Отзывы"
"модель широкая для плотных деток то что надо очень понравилась модель но по мне это не зимняя куртка от слова совсем на крымскую зиму да куртка осенняя в ней максимум 80 мг утеплителя куртка в размер","Отзывы"
"хорошие штаны но нам оказались впритык слегка коротковаты поэтому перезаказали на размер больше","Отзывы"
"пришёл брак верните деньги за доставку","Жалобы"
"классная куртка тёплая надеюсь не промокает чуть большая рекомендую","Ревью, Отзывы"
"отличные брюки на очень худенькую девочку рост 136 вес 26 длинна в полбез обуви в талии немного просторно вставила резинку сделала чуть уже смотрятся стильно ткань плотная без начеса приятная","Отзывы"
"теплая практичная куртка","Отзывы"
"куртка ребёнку нравится","Отзывы"
"отличная толстовка на взрослый женский размер 5052 и рост 162 размер 164 даже с запасом не в обтяг полноценная не укороченная толстовка но цвет оказался отличным от спортивных штанов из этой же серии хотела собрать костюм но увы качество отличное хлопок с начёсом очень комфортная","Ревью, Отзывы"
"купили весной для девочки ростом 152 как раз на предстоящий зимний сезон с небольшим запасом на нашей бирке qrкод отсутствует  но штрих код показывает что куртка сделана в финляндии  пока не носили не знаем насколько тёплая","Вопросы, Отзывы"
"джинсы хорошие но уж очень большие дочке очень долго расти а мне малы поэтому отказ","Жалобы, Отзывы"
"оказались малы перезаказала очень понравились","Вопросы"
"комбинзон советую","Ревью"
"советую очень классная куртка","Ревью, Отзывы"
"комбез красивый теплый сшит качественно но очень тугие манжеты на рукавах ручки еле просовываются а надетых варежках это сделать вообще нереально ребенок поэтому всегда плачет когда одевается и вообще ребенок с трудом передвигается в нем не знаю может это только у нас так размер 74 на рост 78 стройный ребенок взяли исходя из отзывов что большемерит как раз подошел если бы не носили уже сдала бы его конечно так как ребенку неудобно в нем","Ревью, Вопросы, Отзывы"
"классная куртка тёплая дочке очень понравилось соответствует размер советуем покупать","Ревью, Отзывы"
"пижама клёвая  дочка довольная","Отзывы"
"понравилось дочери стильно с высокими ботинками звезда нг вечеров спасибо","Ревью, Отзывы"
"качество ткани не плохое тонкий трикотаж прочитав отзывы по воротнику решила заказать и чудо не произошло воротник стоит колом тк скроен и сшит не правильно его не отпарить не пригласить и нам оказалась мала на рост 144","Ревью, Жалобы, Вопросы"
"качество платья отличноеткань мягкая хб подкладкана крупненьких надо брать с запасом на размер или даже 2","Отзывы"
"платье хорошее качественное но нам не подошёл фасон","Отзывы"
"недавно открыла для себя магазин орби и очень радавещи супер по качеству  пошив правильный на подростков прям идеальновзяли другую модель рекомендую","Ревью, Отзывы"
"пиджак пришёл запакованными в пакет сложен как попало соответственно измят ужасно и весь в какойто шерсти похожей на кошачью доставка товаров стала отвратительной","Жалобы, Вопросы"
"внешний вид не соответствует описанию и картинки цвет не такой насыщенный","Жалобы"
"куртка огонь мне показалось чуть маломерит","Жалобы, Отзывы"
"внутри куртки не хб ткань  боюсь будет потеть штаны длинноваты на 10 см","Отзывы"
"отличные брюки на мальчика с плотным телосложением рекомендую перед новым годом взяли куртку этого бренда получился классный костюм","Ревью, Отзывы"
"куртка отличная  взяли не раздумывая","Ревью, Отзывы"
"по качеству понравилось с размером не отгадала большемерит на рост 164 влезла я со своим 46рром пришлось сделать возврат","Ревью, Жалобы, Вопросы, Отзывы"
"хорошая плотная ткань отлично сидит","Отзывы"
"пришлось заказывать два раза первый пришел не тот размер что я заказала еще и плату забрали за возврат хотя это не по мой вине второй раз пришло то что заказала комбинезон тонкий но вроде ребенку тепло в мороз еще не носили","Жалобы, Вопросы, Отзывы"
"крутой бомбер пуговицы слабо пришиты а так супер","Ревью, Отзывы"
"дочери очень понравилась куртка но ей в притык рукава а так нормальнона рост113 взяли в ней и ушли цена смешная спасибо","Вопросы, Отзывы"
"комбезы хорошие но есть некоторые но  нет регулировки по поясу хотя в описании указано что есть  есть только 2 внешних кармана которые застегиваются на липучку весь снег будет в них и потерять ключи или телефон проще простого  нет внутренних нагрудных карманов","Отзывы"
"отличная парка  быстрая доставка в размер  очень тёплая","Ревью, Отзывы"
"смотрится отлично удобный и теплый","Ревью, Отзывы"
"отличный свитер мягкий сидит свободно цвет очень нежный рекомендую","Ревью, Отзывы"
"добротный тёплый большемерит сшит аккуратно","Ревью, Отзывы"
"джинсы хорошие но на рост 150см заказала 152 оказались большие а длине","Вопросы, Отзывы"
"выбран другой цвет спасибо","Отзывы"
"прикольное пальто капюшон небольшой дочери понравилось","Ревью, Отзывы"
"качество отличное а крой крайне не удачный  огромная попа зауженные штаны книзу в итоге ребёнок одеваясь сам не дотягивает штанину до конца на ботинки и идет как в штанахгалифе оставила изза цены","Вопросы, Отзывы"
"пиджак хороший многие пишут тонкий обычный для школы нормально как будто в школах не топят зимой на рост 155 размер 164 в самый раз","Ревью, Вопросы"
"куртка красивая прислали не тот размер ещё и 50 сняли перезаказала","Вопросы, Отзывы"
"отличная куртка спасибо производителю вся фурнитура отличная внутри есть карманы есть выход для наушников все продумано ребёнок доволен размер 146 взяли на рост с 140с запасом","Ревью, Вопросы, Отзывы"
"хороший полукомбинезон теплый","Ревью, Отзывы"
"как в описании","Вопросы"
"хорошая только минус звезда по шкуре немного не прошито","Отзывы"
"синтепона можно было бы побольше сделать всетаки как заявляет производитель демисезон так и есть","Вопросы"
"классная куртка ребенку понравилась в минус 10 гулял  не замерз купила за 4700 сейчас цена на нее ниже","Отзывы"
"яркий тёплый удобный качество хорошее дочь в восторге при морозе  23 не замёрзла","Ревью"
"отличное пальто взяла на следующий год для школы на рост 132 размер 140 с запасом меряли 134 размер рукава только на этот год дочка худенькая но благодаря внутренней утяжке все регулируется скорее в размер","Вопросы, Отзывы"
"качество отличное на парня 118 см корткая  выкупили 116 размер","Отзывы"
"джинсы хорошие но никакого утепления там нет  отказ","Жалобы, Вопросы, Отзывы"
"хорошие штаны читала отзывы думала тоньше будут а они прям пышненькие отказ в пользу другой фирмы эти 110 с запасом 6","Ревью, Жалобы, Отзывы"
"теплый хороший комбез года на два точно хватит ребенок ростом 102 брали 110 размер","Ревью, Отзывы"
"пришёл отличный","Ревью"
"джинсы понравились мягкие и удобныемне кажется идут в размер","Ревью, Отзывы"
"классные в размер  строчки ровные и аккуратные","Ревью"
"супер  все подошло","Ревью, Отзывы"
"костюм прекрасный очень хотела именно его купить дочке но в другой расцветке которой к сожалению не было у дочки рост 81см думала что подверну чуточку рукава и будет замечательно но нет 86р прям 866 его спокойно можно на 2 года наверное сам костюм отличный все продумано он в меру толстый но думаю что был бы теплый в следующем году закажем","Ревью, Отзывы"
"плащ взяли на размер больше великоват но за счёт утяжки в талии и хорошей липучке на рукаве сидит отлично дочь как отдела в пвз так снимать не захотела","Вопросы, Отзывы"
"заказала две пары158 и 164 164р оказался большим оставили 158 отличные штаны дочка в восторге","Ревью, Вопросы, Отзывы"
"на 128 взяли 134 отлично сели","Отзывы"
"качество хорошее но на рост 158 нам оказались короткие рука на 3см отказ","Жалобы, Вопросы"
"качество хорошее за это и три звёзды но не подошла нам по следующим параметрам слишком объемная в плечах и одновременно короткая возможно если бы была длиннее выглядела лучше и взяла бы однозначно ребенку понравилась но это очень коротко причем на рост 129 брали 9 134140 школьный сарафан выглядывает на фото три варианта с подстёжкой отдельно куртка и без подстежки просто плащик и да заказывайте в соответствии со своим размером","Вопросы, Отзывы"
