"text","labels"
"костюм соответствует описанию размер в размер доставка быстрая","Undefined"
"очень красивое платье на лето взяла размер 116 на рост 115полагалась на характеристики где было указано что на модели ростом 122 платье 116рра можно было смело брать на размер больше покупкой довольна","Undefined"
"отличное качество дочка очень довольна","Undefined"
"классные жаль не подошли в полноте","Undefined"
"проблемы с замком заказали сначала пальто ребенок не смог самостоятельно застегнуть перезаказали на короче аналогично присутствует запах в целом сидит хорошо","Undefined"
"отличная из десяти выбрали ее","Undefined"
"приятные брючки для подростка и просто погулять в зимние морозные деньки и для активных игр на воздухе зимой","Undefined"
"крутяшный 152 размер на ребенка 11 лет чуть большеват но на 2 сезона хватит все отлично","Undefined"
"взяли для выступления на сцене ребенку очень понравилось платье красивое на рост 148 взяли 158 отлично не большое похоже модель маломерит","Undefined"
"очень мне обидно пришли не те брюки которые на картинке а светло серые и очень тонкие а я так их ждала ставила в лист ожидания","Undefined"
"качество хорошее по цвету к брюкам подошла другую куртка поэтому отказ","Undefined"
"брюки неплохие широкие очень но талия регулируется рост без запаса минус две звезды за то что пришлось повторно заказывать в первый раз приехали те же штаны что и алене бу с красными подтяжками будьте внимательны недобросовестным покупателям и невнимательным сотрудникам пусть будет стыдно если еще не все потеряно","Undefined"
"пижама хорошего качества мягкая но маломерит сравнила две фирмы рукав оранжевый на 150 длина зеленого 128рр другой фирмы по спинке одинаково 150 и 128 штаны также ваша фирма меньше ткребеноку понравилась пижамаоставлю поспит зиму там купим другую","Undefined"
"колготки супер","Undefined"
"любим жанстин хороший пошив много вещей покупали для детей всё пришло целое на стройного ребёнка конкретно в этой вещи тонковато в верхней части спереди живём далеко от школы приходится долго быть на морозе отказ в пользу другой модели жаль вещь понравилась","Undefined"
"отличный сын в восторге рекомендую","Undefined"
"худи хорошо качественное","Undefined"
"отличная соответствует размеру","Undefined"
"классные мой сын высокий на 125 см взяла 140 и не пожалела","Undefined"
"спасибо отличные брючки","Undefined"
"очень противоречивые чувства для отзыва все целое и в комплекте пришлоразмер подошел красиво удобно собралась писать хвалебный отзыв но тут обратила внимание на этикетки штаны то левые оказались не от комплекта и размер другой обманули както так","Undefined"
"ребёнок давно хотел широкие","Undefined"
"отличный комбинезон качественный пошив","Undefined"
"футболка офигенная заказывала размер 158 на рост 154 всё хорошо","Undefined"
"платье понравилось сшито хорошо на худую девочку село отлично","Undefined"
"куртка хорошая но талия не регулируется","Undefined"
"очень понравилось спасибо большое","Undefined"
"отличное платье на лето  мягкое удобное размер нам оказался большой но не страшно  сама по боялась заказала на размер более","Undefined"
"такой приятный цвет светло серый надеюсь я не сильно пожалею что выбрала такой маркий модель супер мпина закрыта и вобще очень теплый полукомбез на рост 115 запас сантиметров 10 поэтому в размер","Undefined"
"просто не подошел по размеру отличный пиджак","Undefined"
"размерная сетка не соответствует действительности брюки очень узкие","Undefined"
"замечательная куртка дочка в восторге и от принта и особенно ей понравились прорези для пальцев на манжете очень теплая  на рост 128 взяли размер 134 все подошло возможно на следующий год еще хватит","Undefined"
"хорошие теплые джинсы на мою худышку в талии хорошо но попа пузырем штыны теплые но немного длинны на рост 150","Undefined"
"не буду снимать звезду нотовар пришёл с торчащими нитками прям нитки по 2030 см откуда то были распущены по качеству хороший","Undefined"
"джинсы очень красивые и удобные качестве просто супер","Undefined"
"классная куртка теплая очень понравились по качествуна рост 152 взяли 158 есть ещё запас рекомендую","Undefined"
"джинсы хорошие главное дочь довольна  придётся правда низ подкоротить чуть берите не пожалеете","Undefined"
"беру уже вторую куртку этой фирмы относили на севере долгими зимами два года почти как новая не порвалась не потерлась есть недостатокнет внутренних карманов а так куртка теплая очень ребенок худенький но не мёрзнет в нейхотелось бы расцветок других и ростовок больше 140 потому что правда очень теплая","Undefined"
"ткань неудачная  как плащевка модель киддо ткань лучше из за этого вернула","Undefined"
"куртка хорошая теплая швы качественные но узковата поэтому возврат","Undefined"
"дочке очень понравилась водолазка приятная к телу","Undefined"
"доброе утро если честно даже и не знаю как оценивать товар брала два комбинезона дочке и сыну и хоть бы один без изъяна устала штопать это что ж фирменные вещи  сам комбез очень нравится но блин швы надо прошивать по моему лучше вот теперь думаю стоит ли ещё и демисезонные костюмы покупать","Undefined"
"брюки хорошо сделаны ткань плотная прошиты качественно нитки не торчат на поясе внутри есть утяжки виде резинок с фиксацией пуговицамивнутри карманов флис что понравилось дочкемодель брюк на стройных девочекно к сожалению пришлось отказаться в пользу другой модели брюк этого же производителя тк для нашей зимы среднего поволжья тонковаты будутк покупке рекомендую  большое спасибо производителю за качественный товар","Undefined"
"костюм шикарный нам хватит на 2 сезона точно цвет красивый  рекомендую шапочка была  спасибо","Undefined"
"добрый день отказ не тот размер и качество желает лучшего","Undefined"
"да рукава узковаты но на моего маленького стройняшку  всё идеально село длина классная за спину ребенка я теперь спокойна  ветер поддувать не будет пришло быстро всё целое молния работает как положено спасибо","Undefined"
"пальто идет в размер очень хорошего качества спасибо","Undefined"
"отличные брюки в размер","Undefined"
"хорошая курточка но цену загнули","Undefined"
"рубашка пришла с пятнами на воротнике","Undefined"
"платье маломерит после стирки село на размер","Undefined"
"пальто ребёнку понравилось","Undefined"
"классные штанишки но на худенькую девочку в талии очень велики  к сожалению отказ","Undefined"
"юбка очень легкая не грубая  ребенок в восторге","Undefined"
"куртку носим с начала октября сейчас похолодало сильно но сын говорит тепло на рост 148 см размер 158 в рукавах с запасом","Undefined"
"благодарю вас за выполнение просьбы  огромное спасибо процветания вам и успехов  появились наши брюки  всем советую  качество и вид хорошие  заказала ещё одни  надеюсь на то же качество","Undefined"
"отличный комбез тёплая весна незаменим качество как всегда на высоте","Undefined"
"в размер качество хорошее рекомендую","Undefined"
"отличный штаны","Undefined"
"классный лонгслив","Undefined"
"все супер качество лёгкий и теплый спасибо большое производителю","Undefined"
"на морозную погоду непродуваемая","Undefined"
"костюм хороший пришел без пятен швы не расходятся брали на мальчика 156 см все отлично размер соответствует","Undefined"
"взяли дочери пуховик теплый качественный уже не первый год покупаем одежду orby спасибо производителю","Undefined"
"уже поспали и постирали все отлично и размер и цвет не поменялись","Undefined"
"красивый подошёл","Undefined"
"и правда отличается от магазина  совершенно другая ткань  и берут сомнения что он теплый  бирок с содержанием утеплителя нет сомневаюсь что это оригинал","Undefined"
"хорошая куртка носим второй сезон брали на вырост единственный минус периодически отстегивается крайняя кнопка на капюшоне","Undefined"
"в сибири в нем тепло надевается легко удобный качество устраивает очень довольны покупкой взяли среди зимы чуть большего размера на следующий год хватит","Undefined"
"куртка красивая но весь наполнитель был внизу поэтому отказ","Undefined"
"пальто огонь стильное тёплое удобное","Undefined"
"выглядит не очень ткань тонкая и оказался большеват","Undefined"
"отличные брюки размер соответствует заказала ещё дочке такие же","Undefined"
"джинсы хорошие по длине подошли идеально но вот в поясе очень большие возврат","Undefined"
"куртка отличная на рост 128см с небольшим запасом в рукавах и ниже спины подошел 134 размер нам достался довольно пушистый мех куртка смотрится очень красиво","Undefined"
"отличный комбинезон изза подворотов хватит на 2 года","Undefined"
"рубашка явно ношеная кемто на спине след от обуви на плече пятна доставлена смятая в комок в полиэтиленовом пакетике браво вайлдберриз","Undefined"
"на мою пухляшку в самый раз будем ещё заказывать","Undefined"
"на рост 158 заказала размер 158164 очень большое на капюшоне из фурнитуры торчит синтепон а в целом прикольное пальто оставили за зиму подрастем к тому же внутри есть утяжка","Undefined"
"джинсы классный не угадала с размером возврат","Undefined"
"красивая тёплая курткаединственное минус на замке пушится шлейка","Undefined"
"пиджак классный но нам не подошёлна худенькие мальчикову меня мальчишка плотненькийочень жаль","Undefined"
"качество супер очень довольна покупкой","Undefined"
"супер и цена отличная","Undefined"
"возврат потому что на худого ребенка пиджак оказался очень широким","Undefined"
"второй день активно используем комбез пока все хорошо 2 часа купались в снегу и ребёнок тёплый и сухой на рост 120 ребёнка размер взяла 122 есть небольшой запас на 2 сезона должно хватить","Undefined"
"платье очень понравилось и мне и дочери качество как всегда на высоте спасибо smena цвет глубокий синий вставки полоски красные и белые смотрятся красиво","Undefined"
"этикетка прилипла решила не рисковать","Undefined"
"очееень понравились упакованоо отлично размер на 44 супер не в обтяжке такую как хотела","Undefined"
"куртка шикарная","Undefined"
"эффектный комбинезон  сшит качественно  все молнии  замки на месте  штрипки в комплекте  приятная ткань снаружи  яркая  капюшон большой и тёплый  мех натуральный и очень красивый  на рост 90 см  размер 98 с хорошим запасом  на 2 сезона точно  не выкупила изза того  что на капюшоне нет утяжки и застежки ребёнок шарф не носит","Undefined"
"все пришло быстро красивый на рост 110 идеально село штаны чуть узковаты","Undefined"
"очень стильное на худенькую девочку","Undefined"
"на девочку крупного телосложения подошли модель уже покупали выросли относили с удовольствием посадка понравилась удобно живот не тянет свой рост 146 объём талии 74см взяли размер 14680 сели в самый раз по длине первые относили два учебных года","Undefined"
"понравилось","Undefined"
"ребенок у меня сейчас стал в одежде привередлевый но эту куртку принял сразу вышел в ней прямо из пункта выдачи спросил  мама а почему так удобно выглядит куртка отлично и думаю что она достаточно теплая пока что особо сильных морозов конечно не было но все равно  не разу не жаловался ворот только вот показался мне немного широковат но с манишкой или шарфом вполне нормально зачет","Undefined"
"пижама классная  дочки понравилось","Undefined"
"классное модное короткое","Undefined"
"класный тёплый худи","Undefined"
"крутая куртка на рост 148 подошла отлично карманы цвета хамелион в темноте светятся","Undefined"
"приятная ткань","Undefined"
"качество отличное размер соответствует ориентироваться можно на рост","Undefined"
"отличный мягкий","Undefined"
"отличные размеру соответствуют сын сказал тепло в них при 10","Undefined"
"кардиган мягкий пушистый брала на вырост размеру соответствует","Undefined"
"красивая и качественная","Undefined"
"классная юбка идет в размер","Undefined"
"куртка очень понравилась в магазине стоит дороже","Undefined"
"очень красивая сшита аккуратно цвет красивый соответствует размеру на рост 158 размер 164 смотрится хорошо","Undefined"
"ну умеют orby шить классные вещи сын очень доволен","Undefined"
"комбез идеальный в 20 ребёнок не замёрзнет цвет шикарный ребёнок счастлив ещё и краги в подарок","Undefined"
"к брюкам все липнетпыль ворсинки с размером немного не угадали оставим на вырост либо будем поворачивать","Undefined"
"куртка очень маломерит на рост 145 размер 158 получился в размер учитывайте это при заказе про качество всё отлично вот только в капюшоне молния застревает в ткани порадовали светоотражающие детали сыну куртка понравилась","Undefined"
"свитер хороший дочка довольная","Undefined"
"отличные трусики  сын очень доволен качество очень хорошее","Undefined"
"качество хорошее на рост 132 заказали 134 идеально подошло","Undefined"
"узкие в поясе а так классные","Undefined"
"качество пижамы отличное яркая красивая удобная но очень сильно маломерит ребёнку ррстом 143 на вырост заказала размер 152 а ей это размер маленький оказался перезаказала размер 160 штаны по размеру подошли кофта длиновата","Undefined"
"куртка хорошая до 10 идеально по наполнителю тоже нареканий нет","Undefined"
"здравствуйте приобрела данную модель дочка проходила два месяца и очень была довольна но вчера решила постирала пуховик как написано на ярлыке при 30 градусах повесила на плечики утром увидела что он весь в развода и пятнах чёрных как теперь ходить ребёнку что нужно сделать оформить возврат товара","Undefined"
"сама пижама понравилась  но честно цена сильно завышена ребёнку понравилась расцветка  но ткань простенькая совсем за такую стоимость можно брендовую и мягонькую качественную купить","Undefined"
"размер соответствует очень красивый принт приятная ткань воротничок очень понравился дочке","Undefined"
"купила сыну забрала себе супер мягкая теплая на рукавах резинка","Undefined"
"куртка хорошего качества тёплая сидит отлично на рост 155 рукав с хорошим запасом длина достаточная","Undefined"
"классная куртка понравилась во всём но выбор у ребёнка пал на другую этой же фирмы","Undefined"
"лёгкая и тёплая мне понравилась закрывает шею на мой рост 158см подошла идеально","Undefined"
"очень мягкая нежная кофта","Undefined"
"хорошие пришлось укорачивать по длине","Undefined"
"джинсы хорошего качества плотные на рост 140 заказали 146 длинноваты оставили все равно","Undefined"
"на пухлово ребенка до 52 точно сядет стильное ребенку понравилось другое  поэтому не взяли для пухляшей отличное","Undefined"
"села хорошо понравилась","Undefined"
"очень понравилась после стирки вид не изменился наполнитель пух куртка теплая стирка при 30 гр и отжим на 600 когда высохла чуть расправила и потрясла без стирки дочка где испачкала протёрла влажной салфеткой ни одного развода не осталось качество на высоте спасибо","Undefined"
"пришлось перезаказать на меньший размер большимерит юбка хорошая","Undefined"
"курточка понравилась внешне но не стали даже мерить так как куртка вся в следах от обуви грязная ктото по ней топтался хорошо ну и не зимняя конечно закажем позже к весне","Undefined"
"комбез классный яркий но очень большемерит возврат","Undefined"
"отличные джинсы высокая посадкасын доволен","Undefined"
"очень понравился качественный брали несколько вариантов выбрали его спасибо за качество","Undefined"
"брала костюмом все понравилось в размер","Undefined"
"качественная  приятная пижама  смотрится шикарно","Undefined"
"славная куртка  немного хлипкий замок  верхний бегунок сломался при примерке  думаю до 25 носить можно  если температура будет ниже  надевать с теплым свитером  на рост 155 взяли 164 чтоб был запас  смотрится не объемно  по длине из за разницы длинно  но не критично  ребенку наоборот понравилось заказывали для подруги  они куртку забрали   лично для меня есть недочеты для своего ребенка такую бы куртку не взяла  внутри нет флисового подклада это минус  тк бывают более проработанные куртки  где в районе шеи  на спине есть флис и от этого такие куртки для зимы более комфортные","Undefined"
"купила ребенку как машинный вариант в тц или в гости так зимой ходит в комбинезоне рост 86 размер 92 самый маленький в линейке большеват потому что 6 но не критично даже рукава не хочется подвернуть сама модель куртки такова что она широкая внутри никаких кулисок или чего то подобного нет но на худи или теплый свитшот нормально при условии что не гулять в ней иначе все внутри будет продуваться понравилась расцветка ткань и мембрана жестковата у крокид мягче но это особенность ласси оставила возможно еще и следующей зимой походит","Undefined"
"джинсы на худенького мальчика широковатые не толстые внутри флис в общем хорошие джинсы","Undefined"
"куртка потрясающая утеплённая и цвет приятный","Undefined"
"бомбер суперский моему сыну не всегда можно угодить покупкой без его одобрения  но в этот бомбер он влюбился рекомендуем вместе","Undefined"
"качество хорошее подросток доволен модель очень удобная","Undefined"
"платье отличнейшее качественно сшито выглядит стильно и очень дорого","Undefined"
"отличная парка дочке очень понравилась выбрала именно её","Undefined"
"отличная куртка сын сразу остановился на ней посмотрим как будет в стирке","Undefined"
"очень классный свитшот на рост 138 брала 134 размерс запасом не впритык зелёный цвет полностью соответствует фотояркий и насыщенный есть небольшой начёс к телу очень приятный","Undefined"
"брюки очень хорошие","Undefined"
"к сожалению нет утяжки","Undefined"
"reima как всегда на высшем уровне куртка свободного кроя прямая без утяжки по талии по низу можно подтянуть если будет необходимость кнопки на капюшон крепкие металлические опушка снимается капюшон отстегивается есть потайной карман на внутренней части ребёнок счастлив как у папы расцветка яркая спасибо wb за оперативную доставку в мо из екатеринбурга я бы поставила 10 звёздочек если была возможность","Undefined"
"модель отличная сели хорошо ткань очень хорошая но пришли со сломанной молнией  мерили мы их первымивидно по упаковке жаль контроль на производстве наверное к ним вопрос жаль","Undefined"
"хорошая куртка но выбрали чуть более длинную модель","Undefined"
"очень нежный мягкий лонгслив","Undefined"
"на первый взгляд нормальный пуховик но не очень удачная пройма брали два размера но ни в одном не комфортно было ребёнку по верхней части пришёл весь с налипшим холофайбером","Undefined"
"хорошая куртка но сынмвыбрал другую модель","Undefined"
"куртка отличная оригинал жаль не попала в размер","Undefined"
"отличное пальто взяла на следующий год для школы на рост 132 размер 140 с запасом меряли 134 размер рукава только на этот год дочка худенькая но благодаря внутренней утяжке все регулируется скорее в размер","Undefined"
"курткапальто огонь ребенок доволен выглядит стильно я довольна капюшон и от ветра и от дождя длинное все прикрыто снизу молнию можно расстегнуть и даже бегать удобно носим и в школу и по музеям","Undefined"
"отличный комбез взяли на рост 154 штанины загнули очень тёплый","Undefined"
"кобенизон продумано всё особенно радуют утяжке на поясе подойдёт и пухляшке и худышке","Undefined"
"отличная свободная тёплая меня смущают кнопки на планочке как дочь носить будет но в целом всё отлично","Undefined"
"хорошая пижама качественный хлопок заказывала на размер 4042 xs","Undefined"
"пижама хорошая  но почемуто кофточка нормально а штаны малы очень расстроилась а так мне очень понравилась","Undefined"
"юбка хорошего пошива все понравилось","Undefined"
"классный кигуруми дочь теперь из него не вылазит","Undefined"
"очень объёмный и тяжёлый визуально становишься на несколько размеров больше в нём как медведь пошито качественно цвет яркий","Undefined"
"куртка пришла грязная","Undefined"
"моему полненькому мальчику очень угадила по размеру подошли плотная ткань теплая и не дорого спасибо","Undefined"
"красивая теплая куртка размер 128134 села на ребенка 122 ростом прикрывает попу рукава только толькоцвет бежевый насыщенный","Undefined"
"пальто очень тёплое сшито очень хорошо нам не подошло по фасону оно скорее на худеньких девочек село бы очень хорошо размер соответствует размерной сетке","Undefined"
"запах на куртке просто ужасныйпоэтому отказ качество с амой куртке хорошее","Undefined"
"лёгкий и очень качественный комбинезон дочьке понравился на рост 90см взяли 98размер на вырост отлично будет","Undefined"
"пальто хорошее но нам не подошло модель на стройного ребёнка поэтому отказ очень халь","Undefined"
"комбез неплохой но подклад не устроил совсем капюшон вообще без подклада а по спинке хлопок а не флис","Undefined"
"хорошие трусики по размеру все подошло в подарок положили носочки яркие рисунки дочери понравились","Undefined"
"хороший модный свитер спасибо продавцу дочке очень понравился","Undefined"
"пиджак хороший но выбор пал на другую модель","Undefined"
"супер футболкв","Undefined"
"курточка хорошая но на сибирские морозы нужна будет потолще я думаю прошита качественно без запаха отказались тк выбрали такую же куртку только со штанами","Undefined"
"расцветка обалденная но прошлый пошиф у фирмы нравился больше карманы были на молнии и глубокие и у капюшона липучки были спрятаны размер оказался огромный хотя планировала взять на вырост но не на 1520см подожду пока появится 128размер думаю что размер идет 6","Undefined"
"приличный джемпер за небольшие деньги","Undefined"
"куртка прикольная только в размер 146 я легко со своим 48 влетела","Undefined"
"объемная куртка но ребенку понравилась","Undefined"
"отличное платье немного маломерит но очень хорошо смотрится и по качеству хорошее","Undefined"
"хорошая курточка сын 12 лет доволен размер соответствует даже присутствует запас","Undefined"
"криво и косо всё пришито карманы вшиты  вообще кошмар ткань красивая блестит на стройных цена соответствует качеству","Undefined"
"отличный куртка нам понравился легкий","Undefined"
"на рост 118 взяли 128 отлично села","Undefined"
"нормальная рубашка для школы если бы подходил размер выбора нам не оставили только такая фирма и такой цвет но размерного ряда нет в принципе и сыну не подходит смотрится ужасно производитель не слышал что при одинаковом росте дети как и взрослые могут быть разного размера взяли рост 128 при том что надо 134 но на два а от ростовки 134 на 3 размера меньше по ширине плечо свисает все фонарем для детей плотной комплекции нормально","Undefined"
"джинсы очень понравились на стройную девочку ростом 124 сели хорошо с небольшим запасом идут в размер","Undefined"
"не подошел размер а сам очень крутой перезакажу","Undefined"
"спасибр лучший комбез","Undefined"
"классная тёплая мы довольны","Undefined"
"тоненькая пижама на изнанке мягкая ткань","Undefined"
"ткань у рубашки очень сильно мнётся ребёнок носил рубашку под школьный пиджак через полчаса носки вид такой как будто корова рубашку пожевала и выплюнула я даже её крахмалила чтобы она так не мялась бесполезно носить мы её больше не будем очень жаль потраченных денег","Undefined"
"очень хорошее платье к сожалению не подошел размер длина рукава хорошо длина платья тоже хорошо узковато в груди и плечах стягивает","Undefined"
"большемерит очень сильно","Undefined"
"очень красивая вещь сидит прекрасно сын плотный рост 150 вес 50 кг в размере 158 утонул в талии  30 см визуально перезаказали сфоткать не успела смеялись как велика","Undefined"
"колготки хорошо упакованы спасибо за подарок очень приятно рекомендую","Undefined"
"большемерят поэтому возврат ткань отвратительная синтетика не стоит этих денег","Undefined"
"костюм пошит аккуратно но ткань как в советские времена будет блестеть","Undefined"
"отказ в пользу другой модели сыну не подошли так как ему были большие на крупного ребёнка будет хорошо","Undefined"
"для нас слишком тёплый костюм я честно не ожидала куртка сама по себе объёмная а ещё подклад флисовый на стройного ребёнка размер толькотолько по ширине вес 32 рост 138 штаны по длине в самый раз хотя рейма и хуппа 140 коротки","Undefined"
"качество отличное соответствует размеру очень красивый рекомендую","Undefined"
"отличное платье одели на выпускной","Undefined"
"кофта хорошая но слишком большая вроде для девочки но великоват","Undefined"
"джинсы очень понравились пришли быстро  как и на фото но нам длинноваты но не критично для нас","Undefined"
"прекрасный комбинезон материал softshell внутри флис на 128 размере есть штрипки красивый весенний цвет","Undefined"
"пришел не тот цвет куртка хорошая","Undefined"
"урвала за 1100 р просто подарок пальто качественное стильное","Undefined"
"ребенок очень довольна платье отличное","Undefined"
"пуховик не для сибирских морозов но если ездить на машине отлично попу закрывает","Undefined"
"очень хорошая куртка при морозе 25 ребёнок незамерзпри росте 128 худенького телосложения взяли 134 размер и не прогодали совсем чучуть большевата","Undefined"
"хорошее пальто размер велик взяли другое","Undefined"
"куртка ужасная через месяц носки облезли рукава и манжеты  к покупке не рекомендую","Undefined"
"классная тёплая","Undefined"
"куртка очень объёмная на худенького ребёнка не подошла хотя мы обычно носим 152 размер при этом если взять еще на размер меньше рукава и длина самой куртки будут короткими","Undefined"
"костюм пришёл не того размера маломерят на 23 размера считаю что удерживать за такое несоответствие 50 рублей не правильно верните пожалуйста 50 рублей за отказ от товара он не соответствует заявленному размеру","Undefined"
"комплект сшит хорошо никаких ниток не торчит всё качественно размер соответствует описанию","Undefined"
"не первый год покупаем такой незаменимый и неутепленный дождевик не продуваемый и не промокаемый  то что нужно для активного ребёнка","Undefined"
"очень очень крутая блузка","Undefined"
"отличный комбез но нам оказался сильно большой перезаказали 116 на рост 100 огромный","Undefined"
"как на фото шифон пышное яркое колется доче нитки видимо обработаю швы сама","Undefined"
"как всегда керри на высоте теплая легкая уютная курточка внучке нравится капюшон воротник застежка все как надо зимой чтобы сохранить тепло","Undefined"
"хорошие джинсы соответствуют размеру сыну очень понравились","Undefined"
"замечательная куртка в сильный мороз ещё не носила купила себе на рост 162 все швы прошиты не продувает я довольна","Undefined"
"на рост 150 заказала 164 чуть большевата но не критично я так и хотела чтоб на следующий сезон хватило куртка класс","Undefined"
"куртка тёплая  не плохая  но замок очень плохо застегивается ребёнок не справится  поэтому отказ","Undefined"
"комбез за такую цену супер ходим в нём до сих пор в  3 не мёрзнет одеваю кофточку под низ единственный минус ткань конечно промокает если под дождь сильный попасть или лужа или попой на мокрое сесть но опять же тогда и стоил бы дороже так всем советую","Undefined"
